prix_m2;longitude;latitude;code_secteur_ville;id_parcelle;adresse_code_voie;construction_recente;type_appart;centre_ville_distance;nb_ecole_proximite_500m;nb_gare_proximite_500m;nb_supermarket_500m;nb_centrecommercial_proximite_500m;nb_hospital_500m
5619.195046439629;2.237342;48.913496;92025000AY;92025000AY0155;25;0;T3;1.6052172574543733;3;1;1;0;0
4801.845250576641;2.242915;48.925927;92025000BR;92025000BR0290;3200;0;T3;0.9253166348831384;10;0;1;0;0
6291.666666666667;2.26862;48.929634;920250000O;920250000O0009;3162;1;T3;1.3062427653471753;10;0;2;1;0
7878.787878787879;2.255168;48.929401;920250000G;920250000G0227;9614;1;T2;0.7670290717891718;4;1;0;0;0
6015.037593984963;2.237152;48.922406;92025000BO;92025000BO0643;7278;0;T2;1.2666615160655081;5;0;0;0;1
7685.714285714285;2.255168;48.929401;920250000G;920250000G0227;9614;1;T2;0.7670290717891718;4;1;0;0;0
4859.170070952484;2.261962;48.923111;920250000X;920250000X0209;4480;0;T3;0.5554998071054301;2;1;5;0;0
4695.247619047619;2.252587;48.932724;920250000B;920250000B0252;4198;1;T6+;1.1427448468794288;3;0;0;0;0
6158.8330632090765;2.253261;48.916964;92025000AG;92025000AG0299;4442;0;T2;0.6239128577115864;4;0;1;0;0
5123.893125;2.26862;48.929634;920250000O;920250000O0009;3162;1;T3;1.3062427653471753;10;0;2;1;0
6604.6511627906975;2.26862;48.929634;920250000O;920250000O0009;3162;1;T2;1.3062427653471753;10;0;2;1;0
5448.717948717949;2.242588;48.918722;92025000AU;92025000AU0124;5275;0;T3;0.9655670271307286;6;0;0;0;0
5200.063613231552;2.246255;48.926389;92025000BS;92025000BS0012;7165;0;T2;0.7378413689384381;11;0;2;0;0
4940.88583024528;2.252954;48.922443;92025000AC;92025000AC0152;77;0;T3;0.1088862267404323;10;1;7;0;0
7313.270977362072;2.257246;48.915329;92025000AJ;92025000AJ0121;9611;0;T4;0.8258827543802728;4;1;2;0;0
6808.943089430894;2.264838;48.924934;920250000U;920250000U0177;647;0;T2;0.8082207210374448;4;1;0;0;0
5869.273242799582;2.256848;48.929046;920250000G;920250000G0046;6150;0;T4;0.7468989845444279;4;1;0;0;0
3786.574870912221;2.259387;48.930679;920250000I;920250000I0232;3576;0;T3;0.9771468987905025;6;1;0;0;0
5903.793103448276;2.247144;48.924855;92025000BJ;92025000BJ0045;3113;0;T1;0.594040301557704;10;0;3;0;0
3835.7868546547793;2.246255;48.926389;92025000BS;92025000BS0012;7165;0;T3;0.7378413689384381;11;0;2;0;0
5338.809034907597;2.230952;48.914257;92025000BE;92025000BE0369;5130;0;T3;1.9510895990802724;4;0;3;1;0
4930.679090780743;2.257353;48.92307;92025000AB;92025000AB0325;765;0;T4;0.22239195039794354;5;1;7;0;0
5657.239130434783;2.26862;48.929634;920250000O;920250000O0009;3162;1;T3;1.3062427653471753;10;0;2;1;0
2982.4561403508774;2.226255;48.917958;92025000BQ;92025000BQ0293;1666;0;T3;2.1266973748054614;3;0;2;0;0
6093.023255813953;2.269734;48.927952;920250000Q;920250000Q0436;8532;1;T2;1.2734749390192255;5;0;2;1;0
5758.064516129032;2.26862;48.929634;920250000O;920250000O0009;3162;1;T3;1.3062427653471753;10;0;2;1;0
6212.121212121212;2.253965;48.914015;92025000AJ;92025000AJ0294;4442;0;T4;0.9465304841103703;3;1;3;0;0
4643.723162414751;2.244163;48.925903;92025000BR;92025000BR0128;132;0;T4;0.8415107489153449;10;0;1;0;0
5890.476190476191;2.25373;48.932497;920250000B;920250000B0250;10;1;T4;1.1106501690730994;3;0;0;0;0
6977.777777777777;2.25373;48.932497;920250000B;920250000B0250;10;1;T3;1.1106501690730994;3;0;0;0;0
4351.26582278481;2.252364;48.917971;92025000AL;92025000AL0160;4442;0;T3;0.5282414732360007;5;0;0;0;0
3873.082079547148;2.260678;48.922666;920250000Z;920250000Z0136;9653;0;T4;0.4577969140299208;5;1;5;0;0
2634.8146847005096;2.262825;48.933432;920250000K;920250000K0014;4810;0;T3;1.3602836727994234;6;1;1;0;0
6025.322179516166;2.258207;48.928022;920250000F;920250000F0090;4138;0;T2;0.6713339976228067;6;2;2;0;0
5531.914893617021;2.240995;48.910661;92025000BC;92025000BC0147;1646;0;T3;1.646165619160354;5;1;4;0;1
5752.142177086639;2.240597;48.910363;92025000BC;92025000BC0133;7212;0;T3;1.6901787513480393;5;1;4;0;1
6015.625;2.26862;48.929634;920250000O;920250000O0009;3162;1;T3;1.3062427653471753;10;0;2;1;0
5424.431818181818;2.26862;48.929634;920250000O;920250000O0009;3162;1;T5;1.3062427653471753;10;0;2;1;0
6294.964028776979;2.266743;48.926091;920250000Q;920250000Q0200;4120;0;T1;0.985479144594189;3;0;0;0;0
5511.363636363636;2.253965;48.914015;92025000AJ;92025000AJ0294;4442;0;T5;0.9465304841103703;3;1;3;0;0
4078.3034257748777;2.254127;48.926596;920250000F;920250000F0021;5110;0;T2;0.4537691505374253;7;1;7;0;0
3781.457817186074;2.245992;48.921918;92025000BI;92025000BI0093;4115;0;T4;0.6223777595736204;7;0;2;0;0
6259.873617693523;2.238983;48.918708;92025000BH;92025000BH0121;4115;0;T1;1.2092271655665994;4;0;0;0;0
5942.564685811771;2.253692;48.914612;92025000AJ;92025000AJ0203;4442;0;T2;0.8811966197986666;3;1;3;0;0
4189.0166028097065;2.260147;48.933013;920250000H;920250000H0298;159;0;T2;1.2396300362462165;5;1;0;0;0
6290.322580645161;2.25373;48.932497;920250000B;920250000B0250;10;1;T3;1.1106501690730994;3;0;0;0;0
5121.951219512195;2.271487;48.929708;920250000O;920250000O0513;1512;1;T4;1.4833297706921469;6;0;3;2;0
3243.8275862068967;2.26862;48.929634;920250000O;920250000O0009;3162;1;T3;1.3062427653471753;10;0;2;1;0
4923.46835443038;2.241498;48.924817;92025000BL;92025000BL0194;9970;1;T4;0.9818664230392968;9;0;1;0;1
4662.307692307692;2.241498;48.924817;92025000BL;92025000BL0194;9970;1;T4;0.9818664230392968;9;0;1;0;1
6969.3349263241735;2.233542;48.91039;92025000CF;92025000CF0198;135;0;T1;2.040806979061709;5;1;4;1;0
3158.559696778269;2.246656;48.920579;92025000AN;92025000AN0483;3170;0;T3;0.6096275726059017;4;0;1;0;0
5322.064869803563;2.259733;48.921197;920250000Z;920250000Z0058;8881;0;T5;0.4152322156064011;3;1;5;0;0
4910.714285714285;2.225932;48.915546;92025000BZ;92025000BZ0194;6160;0;T4;2.228351433811893;4;0;3;1;2
4680.365296803653;2.244899;48.928534;92025000BT;92025000BT0137;8152;0;T3;0.9672322565154877;9;0;1;0;0
6318.252730109204;2.26579;48.920397;920250000Y;920250000Y0191;2549;0;T2;0.86502866485043;6;0;1;0;0
6087.407407407408;2.255168;48.929401;920250000G;920250000G0227;9614;1;T3;0.7670290717891718;4;1;0;0;0
6595.744680851064;2.253965;48.914015;92025000AJ;92025000AJ0294;4442;0;T3;0.9465304841103703;3;1;3;0;0
6576.063130206049;2.255921;48.925048;920250000E;920250000E0090;1650;0;T4;0.3014137531202818;5;1;7;0;0
5606.864826610049;2.241386;48.9124;92025000AR;92025000AR0169;7110;0;T3;1.4769786917223384;6;1;0;0;0
4487.482286254133;2.246533;48.921336;92025000AN;92025000AN0484;4115;0;T3;0.5939113350843055;7;0;1;0;0
6174.737631184408;2.267775;48.924455;920250000V;920250000V0184;9145;0;T1;1.0009852785059754;6;0;1;0;0
5645.155161290322;2.241498;48.924817;92025000BL;92025000BL0194;9970;1;T3;0.9818664230392968;9;0;1;0;1
4958.960328317374;2.238498;48.925608;92025000BX;92025000BX0193;4628;0;T3;1.217337274095387;6;0;1;0;1
5333.333333333333;2.230952;48.914257;92025000BE;92025000BE0369;5130;0;T4;1.9510895990802724;4;0;3;1;0
6131.515625;2.255168;48.929401;920250000G;920250000G0227;9614;1;T3;0.7670290717891718;4;1;0;0;0
5544.717887154862;2.262017;48.923727;920250000X;920250000X0159;22;0;T4;0.5715996012501138;3;1;5;0;0
4059.539918809202;2.251743;48.920956;92025000AD;92025000AD0052;750;0;T1;0.2630658188063918;8;0;6;0;0
5023.809523809524;2.25373;48.932497;920250000B;920250000B0250;10;1;T2;1.1106501690730994;3;0;0;0;0
6817.061959919102;2.239709;48.910958;92025000AZ;92025000AZ0175;6265;0;T3;1.6788106648316712;5;1;4;0;1
4911.278688524591;2.26862;48.929634;920250000O;920250000O0009;3162;1;T3;1.3062427653471753;10;0;2;1;0
6323.151584356266;2.268717;48.926553;920250000Q;920250000Q0080;8532;0;T2;1.13862978620118;5;0;1;1;0
4455.273233553777;2.251743;48.920956;92025000AD;92025000AD0052;750;0;T1;0.2630658188063918;8;0;6;0;0
6541.161455009573;2.25219;48.918311;92025000AM;92025000AM0056;4442;0;T2;0.4962263937380349;5;0;0;0;0
4632.38331268071;2.246603;48.923661;92025000BK;92025000BK0158;65;0;T3;0.5878122929267999;8;0;3;0;0
3944.242040234437;2.246533;48.921336;92025000AN;92025000AN0484;4115;0;T3;0.5939113350843055;7;0;1;0;0
5461.847389558233;2.266021;48.922241;920250000V;920250000V0305;4480;0;T3;0.849647192456604;4;0;1;0;0
5350.0;2.25727;48.932916;920250000H;920250000H0475;3576;1;T4;1.1745601348220152;3;1;0;0;0
7098.052162429845;2.253965;48.914015;92025000AJ;92025000AJ0294;2539;0;T2;0.9465304841103703;3;1;3;0;0
6466.666666666667;2.255168;48.929401;920250000G;920250000G0227;9614;1;T3;0.7670290717891718;4;1;0;0;0
5702.554744525547;2.266021;48.922241;920250000V;920250000V0305;4480;0;T1;0.849647192456604;4;0;1;0;0
6120.42545520101;2.239709;48.910958;92025000AZ;92025000AZ0175;6265;0;T3;1.6788106648316712;5;1;4;0;1
4937.5;2.255366;48.929762;920250000G;920250000G0224;46;1;T4;0.8081768450821467;3;1;0;0;0
6093.78238341969;2.241175;48.910779;92025000BC;92025000BC0177;1646;0;T4;1.62775879721894;4;1;4;0;1
6314.96062992126;2.266898;48.926273;920250000Q;920250000Q0218;3110;0;T3;1.0041252115020411;3;0;0;0;0
3718.064415746072;2.260147;48.933013;920250000H;920250000H0298;159;0;T3;1.2396300362462165;5;1;0;0;0
4987.452948557089;2.246255;48.926389;92025000BS;92025000BS0012;7165;0;T3;0.7378413689384381;11;0;2;0;0
6967.160334835802;2.235928;48.910174;92025000BC;92025000BC0203;1564;0;T3;1.9300958747235246;6;1;3;0;0
6997.717391304348;2.255168;48.929401;920250000G;920250000G0227;9614;1;T3;0.7670290717891718;4;1;0;0;0
7421.150278293136;2.250075;48.915594;92025000AL;92025000AL0316;9620;0;T3;0.833957358512879;6;0;0;0;0
6266.666666666667;2.25373;48.932497;920250000B;920250000B0250;10;1;T3;1.1106501690730994;3;0;0;0;0
6792.452830188679;2.257353;48.92307;92025000AB;92025000AB0325;765;0;T1;0.22239195039794354;5;1;7;0;0
3183.770176217977;2.271729;48.931355;920250000N;920250000N0439;6860;0;T4;1.603493293207373;6;0;3;2;0
5421.875;2.25373;48.932497;920250000B;920250000B0250;10;1;T3;1.1106501690730994;3;0;0;0;0
7171.248757866843;2.257306;48.917849;92025000AG;92025000AG0210;6251;0;T2;0.5605200919556073;4;1;1;0;0
5517.7743431221015;2.264843;48.923143;920250000X;920250000X0217;6125;0;T3;0.7658736458812001;3;1;0;0;0
4998.529844163481;2.249246;48.924507;92025000BJ;92025000BJ0025;8825;0;T2;0.43977738942605216;10;0;4;0;0
6299.784327821711;2.262987;48.923719;920250000X;920250000X0144;22;0;T1;0.6407315475068217;3;1;3;0;0
7110.243316311205;2.263735;48.922718;920250000X;920250000X0106;4480;0;T2;0.6818969996249613;2;1;2;0;0
7314.694408322496;2.254992;48.921233;92025000AE;92025000AE0242;3195;0;T3;0.14890519428710605;7;1;7;0;0
4715.990180032733;2.254244;48.932511;920250000B;920250000B0249;10;1;T3;1.1110928612005428;3;1;0;0;0
5786.88524590164;2.252587;48.932724;920250000B;920250000B0252;4198;1;T3;1.1427448468794288;3;0;0;0;0
5612.325106115391;2.25553;48.922533;92025000AB;92025000AB0331;6158;0;T3;0.08025163923293602;7;1;7;0;0
3719.151894334376;2.246255;48.926389;92025000BS;92025000BS0012;7165;0;T3;0.7378413689384381;11;0;2;0;0
5532.258064516129;2.26862;48.929634;920250000O;920250000O0009;3162;1;T3;1.3062427653471753;10;0;2;1;0
6117.64705882353;2.25373;48.932497;920250000B;920250000B0250;10;1;T2;1.1106501690730994;3;0;0;0;0
5623.13338395343;2.243315;48.911673;92025000AR;92025000AR0072;9680;0;T2;1.4558693765376052;6;1;1;0;1
3629.032258064516;2.252545;48.926706;920250000D;920250000D0079;9614;0;T3;0.4856125881095472;8;0;4;0;0
6292.286874154263;2.265729;48.920291;920250000Y;920250000Y0192;9653;0;T2;0.8640385764218124;6;0;1;0;0
5044.699872286079;2.235928;48.910174;92025000BC;92025000BC0203;1564;0;T3;1.9300958747235246;6;1;3;0;0
7329.440688383528;2.252469;48.917155;92025000AL;92025000AL0166;4442;0;T4;0.6138611851827291;4;0;1;0;0
5100.933362274799;2.253413;48.92761;920250000D;920250000D0135;145;0;T3;0.5709070333549657;7;0;3;0;0
5427.939876215738;2.266021;48.922241;920250000V;920250000V0305;4480;0;T2;0.849647192456604;4;0;1;0;0
5763.688760806916;2.266021;48.922241;920250000V;920250000V0305;4480;0;T1;0.849647192456604;4;0;1;0;0
6174.821173104435;2.263872;48.92055;920250000Y;920250000Y0166;9653;0;T3;0.7254924672824972;2;0;0;0;0
6336.139836065574;2.252587;48.932724;920250000B;920250000B0252;4198;1;T3;1.1427448468794288;3;0;0;0;0
6160.3838245373545;2.23158;48.913271;92025000BD;92025000BD0056;1564;0;T3;1.9657187214870808;4;0;4;1;0
5000.0;2.246603;48.923661;92025000BK;92025000BK0158;65;0;T2;0.5878122929267999;8;0;3;0;0
6164.855552610655;2.253238;48.927224;920250000D;920250000D0072;5280;0;T2;0.5303515931685532;7;0;4;0;0
4735.131147540984;2.24232;48.922585;92025000BK;92025000BK0237;7278;0;T3;0.8878860316329318;6;0;1;0;0
5995.893223819302;2.256551;48.914812;92025000AJ;92025000AJ0130;3645;0;T3;0.8711837198666995;5;1;3;0;0
6235.294117647059;2.25373;48.932497;920250000B;920250000B0250;10;1;T2;1.1106501690730994;3;0;0;0;0
2657.894736842105;2.271067;48.933035;920250000M;920250000M0585;4876;0;T4;1.6889490656392152;4;0;2;1;0
7472.480948348856;2.244071;48.911285;92025000AR;92025000AR0141;75;0;T3;1.462284700894638;7;1;2;0;1
5164.190774042221;2.246671;48.923355;92025000BK;92025000BK0149;70;0;T3;0.5765040105651292;8;0;3;0;0
5793.573515092503;2.232998;48.91644;92025000BG;92025000BG0284;4115;0;T1;1.7104648806138991;4;0;2;1;0
6093.939393939395;2.260521;48.923527;920250000X;920250000X0180;22;0;T4;0.45982760852771565;3;1;5;0;0
5671.428571428572;2.238498;48.925608;92025000BX;92025000BX0193;4628;0;T4;1.217337274095387;6;0;1;0;1
5465.72934973638;2.262261;48.920069;920250000Z;920250000Z0195;8881;0;T3;0.6350449647086246;3;1;1;0;0
4929.098360655737;2.271487;48.929708;920250000O;920250000O0513;1512;1;T3;1.4833297706921469;6;0;3;2;0
6035.853888664241;2.249521;48.923529;92025000BJ;92025000BJ0134;3113;0;T4;0.37718044498153563;11;0;3;0;0
5554.741379310345;2.26862;48.929634;920250000O;920250000O0009;3162;1;T3;1.3062427653471753;10;0;2;1;0
5688.280913399397;2.263199;48.924723;920250000U;920250000U0191;22;0;T3;0.6873632381438076;3;1;3;0;0
6107.9057835820895;2.268964;48.928466;920250000Q;920250000Q0394;1512;0;T2;1.2532785766241272;6;0;2;1;0
4555.530924407005;2.232678;48.920422;92025000BP;92025000BP0236;4870;0;T3;1.6114979874279418;6;0;1;0;0
4798.820512820513;2.241498;48.924817;92025000BL;92025000BL0194;9970;1;T4;0.9818664230392968;9;0;1;0;1
5645.1612903225805;2.259755;48.920119;920250000Z;920250000Z0183;3595;0;T2;0.4725911127369115;4;1;5;0;0
7093.17272946278;2.239715;48.910473;92025000BC;92025000BC0109;6265;0;T2;1.7201991597813884;5;1;4;0;1
5559.216902500484;2.265694;48.925088;920250000U;920250000U0249;3110;0;T3;0.8730901168000259;4;1;0;0;0
4466.7783361250695;2.246533;48.921336;92025000AN;92025000AN0484;4115;0;T2;0.5939113350843055;7;0;1;0;0
6517.857142857142;2.266878;48.922921;920250000V;920250000V0277;6210;0;T2;0.9129630350329261;5;0;1;0;0
6119.326874043855;2.257347;48.919427;92025000AF;92025000AF0329;1491;0;T1;0.4048566328652364;4;0;6;0;0
4670.731707317073;2.247832;48.925286;92025000BJ;92025000BJ0105;3113;0;T2;0.573346987540092;8;0;3;0;0
6868.932038834951;2.235033;48.91047;92025000BC;92025000BC0001;1564;0;T2;1.9540249062973334;7;1;3;0;0
5674.015178894108;2.260462;48.925004;920250000T;920250000T0157;1512;0;T3;0.5209032633627468;4;1;5;0;0
6428.571428571428;2.249391;48.921706;92025000AN;92025000AN0761;3170;0;T4;0.38060196905625987;11;0;2;0;0
5438.558139534884;2.26862;48.929634;920250000O;920250000O0009;3162;1;T2;1.3062427653471753;10;0;2;1;0
7678.571428571428;2.231823;48.91578;92025000BF;92025000BF0056;4115;1;T1;1.818898060255817;5;0;2;1;0
5089.628681177977;2.241087;48.924306;92025000BL;92025000BL0021;9970;0;T2;0.9981460159444334;7;0;1;0;1
5115.0;2.252068;48.928295;920250000D;920250000D0086;145;1;T6+;0.66516633092778;8;0;0;0;0
4107.244723331432;2.259685;48.924004;920250000T;920250000T0108;6215;0;T5;0.41860574917714194;3;1;6;0;0
4665.589660743134;2.252097;48.922658;92025000AC;92025000AC0330;4172;0;T5;0.17202690912268884;10;0;7;0;0
6631.578947368421;2.227959;48.916036;92025000BF;92025000BF0370;1564;0;T1;2.0701057729055803;4;0;3;1;1
6288.2096069869;2.255168;48.929401;920250000G;920250000G0227;9614;1;T3;0.7670290717891718;4;1;0;0;0
6147.482527456854;2.257256;48.917317;92025000AG;92025000AG0272;4765;0;T4;0.6145149641588866;4;1;1;0;0
5644.6915541435;2.249246;48.924507;92025000BJ;92025000BJ0025;8825;0;T2;0.43977738942605216;10;0;4;0;0
6704.47180816591;2.255232;48.921676;92025000AE;92025000AE0209;6158;0;T3;0.11061195495153373;8;1;7;0;0
7147.680380142554;2.249768;48.914711;92025000AK;92025000AK0013;9620;0;T4;0.9334338587195452;5;0;0;0;0
6452.307692307692;2.233084;48.910817;92025000CF;92025000CF0207;1564;0;T3;2.035422423177509;3;0;3;1;0
2753.416275749541;2.259126;48.930963;920250000I;920250000I0231;3576;0;T3;0.9998035870660208;6;1;0;0;0
4681.155958920468;2.255366;48.929762;920250000G;920250000G0224;46;1;T4;0.8081768450821467;3;1;0;0;0
4647.550776583034;2.255366;48.929762;920250000G;920250000G0224;46;1;T4;0.8081768450821467;3;1;0;0;0
7203.698090330403;2.257633;48.929429;920250000G;920250000G0062;6150;0;T2;0.8032063266631259;3;1;0;0;0
5228.985507246377;2.252068;48.928295;920250000D;920250000D0086;145;1;T4;0.66516633092778;8;0;0;0;0
5385.542168674699;2.255366;48.929762;920250000G;920250000G0224;46;1;T4;0.8081768450821467;3;1;0;0;0
5027.228432215535;2.252296;48.916431;92025000AL;92025000AL0279;4442;0;T2;0.6951338088857437;6;0;1;0;0
4499.754781755762;2.260521;48.923527;920250000X;920250000X0180;9653;0;T4;0.45982760852771565;3;1;5;0;0
4462.5;2.232628;48.915403;92025000BE;92025000BE0041;1634;1;T1;1.7835229881705787;6;0;2;1;0
3297.738693467337;2.267088;48.933211;920250000L;920250000L0310;4876;0;T3;1.5076514177674092;6;0;1;0;0
5643.382978723404;2.253736;48.921387;92025000AD;92025000AD0076;6154;0;T3;0.13608931680524353;9;0;7;0;0
5161.1990950226245;2.250473;48.923881;92025000AC;92025000AC0052;8120;0;T4;0.32740373949586954;10;0;6;0;0
5202.382399416556;2.255366;48.929762;920250000G;920250000G0224;46;1;T4;0.8081768450821467;3;1;0;0;0
4426.177679418274;2.247156;48.921722;92025000AN;92025000AN0486;4115;0;T3;0.5407987512675918;7;0;1;0;0
5553.235908141963;2.233126;48.91656;92025000BG;92025000BG0358;4115;0;T1;1.6965920032444866;4;0;2;1;0
5476.811429867332;2.257722;48.922098;92025000AB;92025000AB0322;6158;0;T5;0.2454260947085818;6;1;6;0;0
2971.3668287412206;2.22815;48.912062;92025000CE;92025000CE0032;4270;0;T2;2.250383730707927;4;0;3;1;1
5602.240896358544;2.231901;48.915059;92025000BE;92025000BE0386;2573;0;T3;1.8482841080777244;4;0;2;1;0
4934.752312175345;2.245438;48.926059;92025000BS;92025000BS0078;132;0;T4;0.7678219866158623;11;0;1;0;0
6097.5609756097565;2.253413;48.92761;920250000D;920250000D0135;145;0;T1;0.5709070333549657;7;0;3;0;0
3404.092560719067;2.260147;48.933013;920250000H;920250000H0298;159;0;T3;1.2396300362462165;5;1;0;0;0
4870.320384931347;2.232262;48.911353;92025000CF;92025000CF0225;1481;0;T5;2.0453601368126;2;0;2;1;0
4919.606431485481;2.246255;48.926389;92025000BS;92025000BS0012;7165;0;T2;0.7378413689384381;11;0;2;0;0
4747.38861649968;2.246255;48.926389;92025000BS;92025000BS0012;7165;0;T3;0.7378413689384381;11;0;2;0;0
4835.164835164836;2.257986;48.914937;92025000AI;92025000AI0019;9611;0;T2;0.8826103212452867;4;1;2;0;0
5438.180019782394;2.245438;48.926059;92025000BS;92025000BS0078;9970;0;T3;0.7678219866158623;11;0;1;0;0
4157.505496701979;2.246255;48.926389;92025000BS;92025000BS0012;7165;0;T3;0.7378413689384381;11;0;2;0;0
7043.478260869565;2.257986;48.914937;92025000AI;92025000AI0019;9611;0;T1;0.8826103212452867;4;1;2;0;0
5766.666666666667;2.26862;48.929634;920250000O;920250000O0009;3162;1;T3;1.3062427653471753;10;0;2;1;0
6237.688772160211;2.255168;48.929401;920250000G;920250000G0227;9614;1;T3;0.7670290717891718;4;1;0;0;0
5718.75;2.26862;48.929634;920250000O;920250000O0009;3162;1;T3;1.3062427653471753;10;0;2;1;0
5822.222222222223;2.26862;48.929634;920250000O;920250000O0009;3162;1;T3;1.3062427653471753;10;0;2;1;0
7395.119863013699;2.261128;48.925888;920250000T;920250000T0277;730;0;T1;0.6170850074903714;4;1;5;0;0
5574.057843996494;2.258279;48.916146;92025000AH;92025000AH0248;4450;0;T3;0.7628442755673641;5;1;2;0;0
4669.0843155031735;2.25989;48.922403;920250000Z;920250000Z0284;4650;0;T2;0.3999782618871653;3;1;5;0;0
6068.700072621642;2.25695;48.921854;92025000AB;92025000AB0342;6158;0;T4;0.1986602686885521;7;1;7;0;0
5447.57733369833;2.237206;48.909276;92025000BC;92025000BC0061;7212;0;T2;1.940145583701933;6;1;4;0;1
5963.908450704225;2.226574;48.915595;92025000BZ;92025000BZ0174;1564;0;T3;2.1823728763184156;3;0;3;1;2
5062.61657340794;2.227959;48.916036;92025000BF;92025000BF0370;1564;0;T4;2.0701057729055803;4;0;3;1;1
6391.354689309147;2.253347;48.924283;920250000E;920250000E0225;4280;0;T3;0.2115834853786509;6;1;7;0;0
4743.063932448733;2.246255;48.926389;92025000BS;92025000BS0012;7165;0;T2;0.7378413689384381;11;0;2;0;0
5859.545454545455;2.255168;48.929401;920250000G;920250000G0227;9614;1;T4;0.7670290717891718;4;1;0;0;0
4975.0;2.25373;48.932497;920250000B;920250000B0250;10;1;T4;1.1106501690730994;3;0;0;0;0
5055.216666666666;2.271487;48.929708;920250000O;920250000O0513;1512;1;T3;1.4833297706921469;6;0;3;2;0
4969.045291625936;2.252545;48.926706;920250000D;920250000D0079;9614;0;T3;0.4856125881095472;8;0;4;0;0
5152.329749103943;2.238262;48.912852;92025000AZ;92025000AZ0019;25;0;T1;1.6003824707174508;4;1;2;0;0
6094.454242602391;2.233084;48.910817;92025000CF;92025000CF0207;135;0;T3;2.035422423177509;3;0;3;1;0
3355.079217148183;2.260147;48.933013;920250000H;920250000H0298;159;0;T3;1.2396300362462165;5;1;0;0;0
5329.728571428572;2.25727;48.932916;920250000H;920250000H0475;3576;1;T4;1.1745601348220152;3;1;0;0;0
7587.285714285715;2.25727;48.932916;920250000H;920250000H0475;3576;1;T2;1.1745601348220152;3;1;0;0;0
7715.170731707317;2.25727;48.932916;920250000H;920250000H0475;3576;1;T2;1.1745601348220152;3;1;0;0;0
5475.104146002777;2.227959;48.916036;92025000BF;92025000BF0370;1564;0;T3;2.0701057729055803;4;0;3;1;1
5418.58574911948;2.250473;48.923881;92025000AC;92025000AC0052;8120;0;T4;0.32740373949586954;10;0;6;0;0
3822.967210704308;2.245992;48.921918;92025000BI;92025000BI0093;4115;0;T4;0.6223777595736204;7;0;2;0;0
5131.860299358517;2.262918;48.930084;920250000J;920250000J0019;6127;0;T1;1.0458819245988542;6;1;1;0;0
5027.354724234808;2.264668;48.921218;920250000Y;920250000Y0292;9653;0;T4;0.7637949762439009;2;0;0;0;0
5422.008547008547;2.234419;48.916728;92025000BG;92025000BG0261;4115;0;T2;1.602181809564979;4;0;1;1;0
4099.787275188552;2.253013;48.918602;92025000AF;92025000AF0240;4442;0;T3;0.44808115658151865;5;0;0;0;0
6485.294117647059;2.25373;48.932497;920250000B;920250000B0250;10;1;T2;1.1106501690730994;3;0;0;0;0
6380.952380952381;2.25373;48.932497;920250000B;920250000B0250;10;1;T2;1.1106501690730994;3;0;0;0;0
5099.27797833935;2.2562;48.930253;920250000H;920250000H0028;46;0;T3;0.8695675434954481;3;1;0;0;0
6435.137895812054;2.259853;48.920417;920250000Z;920250000Z0014;6158;0;T1;0.4608567305691375;3;1;5;0;0
4817.507692307692;2.26862;48.929634;920250000O;920250000O0009;3162;1;T4;1.3062427653471753;10;0;2;1;0
5406.290956749673;2.254992;48.921233;92025000AE;92025000AE0242;3195;0;T3;0.14890519428710605;7;1;7;0;0
5767.857142857143;2.26862;48.929634;920250000O;920250000O0009;3162;1;T3;1.3062427653471753;10;0;2;1;0
6265.060240963855;2.262918;48.930084;920250000J;920250000J0019;6127;0;T1;1.0458819245988542;6;1;1;0;0
7079.05314872711;2.256627;48.916413;92025000AG;92025000AG0188;4765;0;T2;0.6979646127108524;5;1;2;0;0
5206.365862189577;2.254586;48.914914;92025000AJ;92025000AJ0218;3545;0;T3;0.8459994255304379;4;1;3;0;0
5784.526391901663;2.265729;48.920291;920250000Y;920250000Y0192;9653;0;T2;0.8640385764218124;6;0;1;0;0
6188.118811881189;2.233764;48.912542;92025000BD;92025000BD0099;25;0;T1;1.8779774989256086;3;0;2;1;0
7913.482758620689;2.25727;48.932916;920250000H;920250000H0475;3576;1;T1;1.1745601348220152;3;1;0;0;0
5104.477611940299;2.25727;48.932916;920250000H;920250000H0475;3576;1;T4;1.1745601348220152;3;1;0;0;0
7440.0;2.233084;48.910817;92025000CF;92025000CF0207;1564;0;T1;2.035422423177509;3;0;3;1;0
4792.682926829269;2.25727;48.932916;920250000H;920250000H0475;3576;1;T4;1.1745601348220152;3;1;0;0;0
5042.966983265491;2.254586;48.914914;92025000AJ;92025000AJ0218;3545;0;T2;0.8459994255304379;4;1;3;0;0
3583.8917688709066;2.260147;48.933013;920250000H;920250000H0298;159;0;T4;1.2396300362462165;5;1;0;0;0
5241.935483870968;2.244899;48.928534;92025000BT;92025000BT0137;8152;0;T3;0.9672322565154877;9;0;1;0;0
6643.45030806322;2.249391;48.921706;92025000AN;92025000AN0761;3170;0;T2;0.38060196905625987;11;0;2;0;0
5549.588256355174;2.241386;48.9124;92025000AR;92025000AR0169;7110;0;T3;1.4769786917223384;6;1;0;0;0
5096.186440677966;2.26862;48.929634;920250000O;920250000O0009;3162;1;T3;1.3062427653471753;10;0;2;1;0
