prix_m2;longitude;latitude;code_secteur_ville;id_parcelle;adresse_code_voie;construction_recente
5688.280913399397;2.263199;48.924723;920250000U;920250000U0191;0022;0
6107.9057835820895;2.268964;48.928466;920250000Q;920250000Q0394;1512;0
4555.530924407005;2.232678;48.920422;92025000BP;92025000BP0236;4870;0
4798.820512820513;2.241498;48.924817;92025000BL;92025000BL0194;9970;1
5645.1612903225805;2.259755;48.920119;920250000Z;920250000Z0183;3595;0
7093.17272946278;2.239715;48.910473;92025000BC;92025000BC0109;6265;0
5559.216902500484;2.265694;48.925088;920250000U;920250000U0249;3110;0
4466.7783361250695;2.246533;48.921336;92025000AN;92025000AN0484;4115;0
6517.857142857142;2.266878;48.922921;920250000V;920250000V0277;6210;0
6119.326874043855;2.257347;48.919427;92025000AF;92025000AF0329;1491;0
4670.731707317073;2.247832;48.925286;92025000BJ;92025000BJ0105;3113;0
6868.932038834951;2.235033;48.91047;92025000BC;92025000BC0001;1564;0
5674.015178894108;2.260462;48.925004;920250000T;920250000T0157;1512;0
6428.571428571428;2.249391;48.921706;92025000AN;92025000AN0761;3170;0
5438.558139534884;2.26862;48.929634;920250000O;920250000O0009;3162;1
7678.571428571428;2.231823;48.91578;92025000BF;92025000BF0056;4115;1
5089.628681177977;2.241087;48.924306;92025000BL;92025000BL0021;9970;0
5115.0;2.252068;48.928295;920250000D;920250000D0086;0145;1
4107.2447233314315;2.259685;48.924004;920250000T;920250000T0108;6215;0
4665.589660743134;2.252097;48.922658;92025000AC;92025000AC0330;4172;0
6631.578947368421;2.227959;48.916036;92025000BF;92025000BF0370;1564;0
6288.2096069869;2.255168;48.929401;920250000G;920250000G0227;9614;1
6147.482527456854;2.257256;48.917317;92025000AG;92025000AG0272;4765;0
5644.6915541435;2.249246;48.924507;92025000BJ;92025000BJ0025;8825;0
6704.47180816591;2.255232;48.921676;92025000AE;92025000AE0209;6158;0
7147.680380142554;2.249768;48.914711;92025000AK;92025000AK0013;9620;0
6452.307692307692;2.233084;48.910817;92025000CF;92025000CF0207;1564;0
2753.416275749541;2.259126;48.930963;920250000I;920250000I0231;3576;0
4681.155958920468;2.255366;48.929762;920250000G;920250000G0224;0046;1
4647.550776583034;2.255366;48.929762;920250000G;920250000G0224;0046;1
7203.698090330403;2.257633;48.929429;920250000G;920250000G0062;6150;0
5228.985507246377;2.252068;48.928295;920250000D;920250000D0086;0145;1
5385.542168674699;2.255366;48.929762;920250000G;920250000G0224;0046;1
5027.228432215535;2.252296;48.916431;92025000AL;92025000AL0279;4442;0
4499.754781755762;2.260521;48.923527;920250000X;920250000X0180;9653;0
4462.5;2.232628;48.915403;92025000BE;92025000BE0041;1634;1
3297.738693467337;2.267088;48.933211;920250000L;920250000L0310;4876;0
5643.382978723404;2.253736;48.921387;92025000AD;92025000AD0076;6154;0
5161.1990950226245;2.250473;48.923881;92025000AC;92025000AC0052;8120;0
5202.382399416556;2.255366;48.929762;920250000G;920250000G0224;0046;1
4426.177679418274;2.247156;48.921722;92025000AN;92025000AN0486;4115;0
5553.235908141963;2.233126;48.91656;92025000BG;92025000BG0358;4115;0
5476.811429867332;2.257722;48.922098;92025000AB;92025000AB0322;6158;0
2971.3668287412206;2.22815;48.912062;92025000CE;92025000CE0032;4270;0
5602.240896358544;2.231901;48.915059;92025000BE;92025000BE0386;2573;0
4934.752312175345;2.245438;48.926059;92025000BS;92025000BS0078;0132;0
6097.5609756097565;2.253413;48.92761;920250000D;920250000D0135;0145;0
3404.092560719067;2.260147;48.933013;920250000H;920250000H0298;0159;0
4870.320384931347;2.232262;48.911353;92025000CF;92025000CF0225;1481;0
4919.606431485481;2.246255;48.926389;92025000BS;92025000BS0012;7165;0
4747.38861649968;2.246255;48.926389;92025000BS;92025000BS0012;7165;0
4835.1648351648355;2.257986;48.914937;92025000AI;92025000AI0019;9611;0
5438.180019782394;2.245438;48.926059;92025000BS;92025000BS0078;9970;0
4157.505496701979;2.246255;48.926389;92025000BS;92025000BS0012;7165;0
7043.478260869565;2.257986;48.914937;92025000AI;92025000AI0019;9611;0
5766.666666666667;2.26862;48.929634;920250000O;920250000O0009;3162;1
6237.688772160211;2.255168;48.929401;920250000G;920250000G0227;9614;1
5718.75;2.26862;48.929634;920250000O;920250000O0009;3162;1
5822.222222222223;2.26862;48.929634;920250000O;920250000O0009;3162;1
7395.119863013699;2.261128;48.925888;920250000T;920250000T0277;0730;0
5574.057843996494;2.258279;48.916146;92025000AH;92025000AH0248;4450;0
4669.0843155031735;2.25989;48.922403;920250000Z;920250000Z0284;4650;0
6068.700072621642;2.25695;48.921854;92025000AB;92025000AB0342;6158;0
5447.57733369833;2.237206;48.909276;92025000BC;92025000BC0061;7212;0
5963.908450704225;2.226574;48.915595;92025000BZ;92025000BZ0174;1564;0
5062.61657340794;2.227959;48.916036;92025000BF;92025000BF0370;1564;0
6391.354689309147;2.253347;48.924283;920250000E;920250000E0225;4280;0
4743.063932448733;2.246255;48.926389;92025000BS;92025000BS0012;7165;0
5859.545454545455;2.255168;48.929401;920250000G;920250000G0227;9614;1
4975.0;2.25373;48.932497;920250000B;920250000B0250;0010;1
5055.216666666666;2.271487;48.929708;920250000O;920250000O0513;1512;1
4969.045291625936;2.252545;48.926706;920250000D;920250000D0079;9614;0
5152.329749103943;2.238262;48.912852;92025000AZ;92025000AZ0019;0025;0
6094.454242602391;2.233084;48.910817;92025000CF;92025000CF0207;0135;0
3355.079217148183;2.260147;48.933013;920250000H;920250000H0298;0159;0
5329.728571428572;2.25727;48.932916;920250000H;920250000H0475;3576;1
7587.285714285715;2.25727;48.932916;920250000H;920250000H0475;3576;1
7715.170731707317;2.25727;48.932916;920250000H;920250000H0475;3576;1
5475.104146002777;2.227959;48.916036;92025000BF;92025000BF0370;1564;0
5418.58574911948;2.250473;48.923881;92025000AC;92025000AC0052;8120;0
3822.967210704308;2.245992;48.921918;92025000BI;92025000BI0093;4115;0
5131.860299358517;2.262918;48.930084;920250000J;920250000J0019;6127;0
5027.354724234808;2.264668;48.921218;920250000Y;920250000Y0292;9653;0
5422.008547008547;2.234419;48.916728;92025000BG;92025000BG0261;4115;0
4099.787275188552;2.253013;48.918602;92025000AF;92025000AF0240;4442;0
6485.294117647059;2.25373;48.932497;920250000B;920250000B0250;0010;1
6380.952380952381;2.25373;48.932497;920250000B;920250000B0250;0010;1
5099.27797833935;2.2562;48.930253;920250000H;920250000H0028;0046;0
6435.137895812054;2.259853;48.920417;920250000Z;920250000Z0014;6158;0
4817.507692307692;2.26862;48.929634;920250000O;920250000O0009;3162;1
5406.290956749673;2.254992;48.921233;92025000AE;92025000AE0242;3195;0
5767.857142857143;2.26862;48.929634;920250000O;920250000O0009;3162;1
6265.060240963855;2.262918;48.930084;920250000J;920250000J0019;6127;0
7079.05314872711;2.256627;48.916413;92025000AG;92025000AG0188;4765;0
5206.365862189577;2.254586;48.914914;92025000AJ;92025000AJ0218;3545;0
5784.5263919016625;2.265729;48.920291;920250000Y;920250000Y0192;9653;0
6188.118811881189;2.233764;48.912542;92025000BD;92025000BD0099;0025;0
7913.482758620689;2.25727;48.932916;920250000H;920250000H0475;3576;1
5104.477611940299;2.25727;48.932916;920250000H;920250000H0475;3576;1
7440.0;2.233084;48.910817;92025000CF;92025000CF0207;1564;0
4792.682926829269;2.25727;48.932916;920250000H;920250000H0475;3576;1
5042.966983265491;2.254586;48.914914;92025000AJ;92025000AJ0218;3545;0
3583.8917688709066;2.260147;48.933013;920250000H;920250000H0298;0159;0
5241.935483870968;2.244899;48.928534;92025000BT;92025000BT0137;8152;0
6643.45030806322;2.249391;48.921706;92025000AN;92025000AN0761;3170;0
5549.588256355174;2.241386;48.9124;92025000AR;92025000AR0169;7110;0
5096.186440677966;2.26862;48.929634;920250000O;920250000O0009;3162;1
6081.4663951120165;2.23921;48.918651;92025000BH;92025000BH0281;4115;0
6061.509785647717;2.263105;48.926882;920250000U;920250000U0002;4275;0
5287.671232876713;2.25553;48.922533;92025000AB;92025000AB0331;4462;0
3633.466135458167;2.247156;48.921722;92025000AN;92025000AN0486;4115;0
5853.080568720378;2.254244;48.932511;920250000B;920250000B0249;0010;1
4534.548780487805;2.26862;48.929634;920250000O;920250000O0009;3162;1
6323.529411764706;2.25373;48.932497;920250000B;920250000B0250;0010;1
7142.857142857143;2.257879;48.919849;92025000AE;92025000AE0216;0660;0
5670.731707317073;2.252068;48.928295;920250000D;920250000D0086;0145;0
6832.460732984293;2.254503;48.917583;92025000AG;92025000AG0018;5196;0
5427.419354838709;2.24826;48.924122;92025000BJ;92025000BJ0009;8825;0
6666.666666666667;2.238323;48.90962;92025000BC;92025000BC0088;7212;0
6181.818181818182;2.25373;48.932497;920250000B;920250000B0250;0010;1
5952.380952380952;2.258152;48.9159;92025000AI;92025000AI0001;9611;0
6785.714285714285;2.26087;48.925853;920250000T;920250000T0323;1511;0
4848.6;2.254908;48.932807;920250000A;920250000A0117;0010;1
5178.614457831325;2.254908;48.932807;920250000A;920250000A0117;0010;1
6144.067796610169;2.259853;48.920417;920250000Z;920250000Z0014;6158;0
6303.348653972424;2.255168;48.929401;920250000G;920250000G0227;9614;1
4276.303370786517;2.254908;48.932807;920250000A;920250000A0117;0010;1
4995.133333333333;2.254908;48.932807;920250000A;920250000A0117;0010;1
5586.9047619047615;2.254908;48.932807;920250000A;920250000A0117;0010;1
5971.114464324208;2.255168;48.929401;920250000G;920250000G0227;9614;1
5040.555555555556;2.254908;48.932807;920250000A;920250000A0117;0010;1
2781.774580335731;2.241038;48.912763;92025000AS;92025000AS0206;1646;0
4628.315278296601;2.260521;48.923527;920250000X;920250000X0180;9653;0
7866.092404072044;2.257246;48.915329;92025000AJ;92025000AJ0121;9611;0
6550.840216462547;2.252296;48.916431;92025000AL;92025000AL0279;4442;0
5575.598556903903;2.252296;48.916431;92025000AL;92025000AL0279;4442;0
5499.906976744186;2.26862;48.929634;920250000O;920250000O0009;3162;1
3248.608813355392;2.260147;48.933013;920250000H;920250000H0298;0159;0
7585.247042449548;2.236011;48.912683;92025000AZ;92025000AZ0066;1634;0
6781.115879828326;2.239709;48.910958;92025000AZ;92025000AZ0175;6265;0
5174.035747883349;2.259853;48.920417;920250000Z;920250000Z0014;6158;0
5817.782656421515;2.247144;48.924855;92025000BJ;92025000BJ0045;3113;0
6786.385466694508;2.258395;48.917251;92025000AH;92025000AH0316;7235;0
4922.9838709677415;2.26862;48.929634;920250000O;920250000O0009;3162;1
5926.419830561656;2.233084;48.910817;92025000CF;92025000CF0207;1564;0
4893.746489421457;2.244163;48.925903;92025000BR;92025000BR0128;0132;0
5485.714285714285;2.254908;48.932807;920250000A;920250000A0117;0010;1
5135.4838709677415;2.25727;48.932916;920250000H;920250000H0475;3576;1
5169.975932611312;2.24826;48.924122;92025000BJ;92025000BJ0009;8825;0
4896.742601660634;2.252133;48.920423;92025000AM;92025000AM0085;4442;0
4573.962962962963;2.241498;48.924817;92025000BL;92025000BL0194;9970;1
5751.207043453564;2.227959;48.916036;92025000BF;92025000BF0370;1564;0
4954.208016496971;2.23829;48.92626;92025000BX;92025000BX0207;4628;0
5191.261904761905;2.254908;48.932807;920250000A;920250000A0117;0010;1
5224.222585924714;2.24232;48.922585;92025000BK;92025000BK0237;7278;0
4248.288883644088;2.246255;48.926389;92025000BS;92025000BS0012;7165;0
5428.1098546042;2.240846;48.92378;92025000BL;92025000BL0012;3126;0
4713.4375;2.254908;48.932807;920250000A;920250000A0117;0010;1
5416.940249507551;2.25553;48.922533;92025000AB;92025000AB0331;0765;0
7005.735492577598;2.254126;48.914721;92025000AJ;92025000AJ0194;3545;0
5119.453924914676;2.260521;48.923527;920250000X;920250000X0180;0022;0
7300.0;2.253839;48.914983;92025000AJ;92025000AJ0266;3545;0
6708.95340326909;2.249767;48.923785;92025000BJ;92025000BJ0017;8825;0
4182.681437938051;2.247144;48.924855;92025000BJ;92025000BJ0045;3113;0
4788.918690005647;2.264766;48.928949;920250000R;920250000R0331;6127;0
5552.916666666667;2.26862;48.929634;920250000O;920250000O0009;3162;1
4486.895021494938;2.247832;48.925286;92025000BJ;92025000BJ0105;3113;0
4782.5012357884325;2.245438;48.926059;92025000BS;92025000BS0078;9970;0
5506.48633728954;2.253299;48.925575;920250000E;920250000E0011;9614;0
5261.538461538462;2.243451;48.911887;92025000AR;92025000AR0160;9680;0
6394.160583941605;2.257378;48.914498;92025000AJ;92025000AJ0142;3545;0
4554.4066962087645;2.232826;48.916421;92025000BG;92025000BG0287;4115;0
6154.695194430294;2.247969;48.914139;92025000AQ;92025000AQ0073;4660;0
4736.967388716972;2.246255;48.926389;92025000BS;92025000BS0012;7165;0
6979.542719614922;2.249391;48.921706;92025000AN;92025000AN0761;3170;0
5000.0;2.228576;48.915923;92025000BF;92025000BF0232;4785;0
6174.354633939907;2.227959;48.916036;92025000BF;92025000BF0370;1564;0
5165.956347668862;2.244163;48.925903;92025000BR;92025000BR0128;0132;0
6097.810517700021;2.235928;48.910174;92025000BC;92025000BC0203;1564;0
5609.375;2.25727;48.932916;920250000H;920250000H0475;3576;1
4981.949458483755;2.238498;48.925608;92025000BX;92025000BX0193;4628;0
6858.102947915076;2.261195;48.91762;92025000AH;92025000AH0245;6251;0
5366.385181149551;2.253366;48.927493;920250000D;920250000D0048;0050;0
4821.866666666667;2.254908;48.932807;920250000A;920250000A0117;0010;1
6866.997811079306;2.23158;48.913271;92025000BD;92025000BD0056;4270;0
6190.476190476191;2.249246;48.924507;92025000BJ;92025000BJ0025;8825;0
5900.672020980167;2.252296;48.916431;92025000AL;92025000AL0279;4442;0
4258.1325301204815;2.241498;48.924817;92025000BL;92025000BL0194;9970;1
4645.833333333333;2.241156;48.910472;92025000BC;92025000BC0149;7212;0
5458.693172559883;2.225932;48.915546;92025000BZ;92025000BZ0194;6160;0
5005.95947556615;2.253466;48.927905;920250000D;920250000D0113;9614;0
6052.272727272727;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;1
4214.206845785793;2.260147;48.933013;920250000H;920250000H0298;0159;0
5968.570565125415;2.255627;48.921497;92025000AE;92025000AE0042;6158;0
5697.081982399259;2.257353;48.92307;92025000AB;92025000AB0325;0765;0
4000.0;2.244995;48.920762;92025000AN;92025000AN0022;4115;0
4500.0;2.244995;48.920762;92025000AN;92025000AN0022;4115;0
6297.835689045936;2.253753;48.927312;920250000F;920250000F0013;9614;0
7363.424927688667;2.255887;48.914887;92025000AJ;92025000AJ0063;3545;0
5143.852459016393;2.254908;48.932807;920250000A;920250000A0117;0010;1
3675.373134328358;2.256345;48.930443;920250000H;920250000H0522;9614;0
3456.022118541559;2.258727;48.93356;920250000H;920250000H0230;0130;0
7657.095297544735;2.257212;48.915084;92025000AJ;92025000AJ0282;9611;0
5625.942684766214;2.262017;48.923727;920250000X;920250000X0159;0022;0
5567.901234567901;2.252587;48.932724;920250000B;920250000B0252;4198;0
5260.35;2.254908;48.932807;920250000A;920250000A0117;0010;1
4641.4625;2.26862;48.929634;920250000O;920250000O0009;3162;1
6583.333333333333;2.256907;48.914533;92025000AJ;92025000AJ0144;3545;0
5520.504731861199;2.252587;48.932724;920250000B;920250000B0252;4198;0
5838.0952380952385;2.254908;48.932807;920250000A;920250000A0117;0010;1
7327.905255366395;2.227959;48.916036;92025000BF;92025000BF0370;1564;0
5143.2692307692305;2.254908;48.932807;920250000A;920250000A0117;0010;1
4632.075471698113;2.252587;48.932724;920250000B;920250000B0252;4198;0
4520.6621412409195;2.240827;48.920005;92025000BH;92025000BH0186;0666;0
3763.643206624012;2.25553;48.922533;92025000AB;92025000AB0331;0765;0
4585.93054318789;2.246088;48.922762;92025000BK;92025000BK0257;7278;0
5029.983606557377;2.254908;48.932807;920250000A;920250000A0117;0010;1
5181.592334082574;2.255366;48.929762;920250000G;920250000G0224;0046;1
4694.167852062589;2.25463;48.925703;920250000E;920250000E0068;5110;0
5992.380487804879;2.232656;48.922969;92025000BX;92025000BX0218;8136;0
5191.508998615597;2.251921;48.921641;92025000AD;92025000AD0118;4442;0
4722.550177095632;2.25553;48.922533;92025000AB;92025000AB0331;0765;0
2711.7016167760526;2.267088;48.933211;920250000L;920250000L0310;4876;0
5887.197231833909;2.253692;48.914612;92025000AJ;92025000AJ0203;4442;0
5636.485331814298;2.237877;48.916895;92025000AX;92025000AX0094;6265;0
5200.0;2.254453;48.91433;92025000AJ;92025000AJ0192;2539;0
5551.849605821711;2.231436;48.914775;92025000BE;92025000BE0388;2573;0
4133.167251726871;2.259685;48.924004;920250000T;920250000T0108;6215;0
4913.580246913581;2.255366;48.929762;920250000G;920250000G0224;0046;1
3112.3560535325237;2.260147;48.933013;920250000H;920250000H0298;0159;0
6904.4952839654825;2.266898;48.926273;920250000Q;920250000Q0218;3110;0
5068.4;2.254908;48.932807;920250000A;920250000A0117;0010;1
5782.478039759593;2.237342;48.913496;92025000AY;92025000AY0155;0025;0
4428.571428571428;2.232656;48.922969;92025000BX;92025000BX0218;1572;0
6186.046511627907;2.26862;48.929634;920250000O;920250000O0009;3162;1
6103.518464669962;2.255553;48.923668;92025000AB;92025000AB0059;8825;0
3093.5808197989168;2.260147;48.933013;920250000H;920250000H0298;0159;0
5781.002040353661;2.264668;48.921218;920250000Y;920250000Y0292;9653;0
5572.0433298709;2.271816;48.926571;920250000P;920250000P0079;0022;0
6576.209086468002;2.264811;48.923865;920250000X;920250000X0096;3650;0
4565.432098765432;2.26862;48.929634;920250000O;920250000O0009;3162;1
4536.690484291709;2.263199;48.924723;920250000U;920250000U0191;0022;0
4509.433962264151;2.252587;48.932724;920250000B;920250000B0252;4198;0
4458.204334365325;2.248435;48.923431;92025000BJ;92025000BJ0054;4245;0
5981.079337776822;2.263199;48.924723;920250000U;920250000U0191;0022;0
3219.4155522535907;2.269937;48.932881;920250000M;920250000M0583;4876;0
6535.747161706044;2.264816;48.920899;920250000Y;920250000Y0245;9653;0
7501.4425851125225;2.257306;48.917849;92025000AG;92025000AG0210;6251;0
6000.0;2.255168;48.929401;920250000G;920250000G0227;9614;1
5250.6626506024095;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;1
5707.632600258732;2.233117;48.921747;92025000BO;92025000BO0642;7278;0
6175.402933062291;2.260521;48.923527;920250000X;920250000X0180;0022;0
3326.1856802783373;2.260147;48.933013;920250000H;920250000H0298;0159;0
5168.210628961482;2.238498;48.925608;92025000BX;92025000BX0193;4628;0
6521.428571428572;2.254908;48.932807;920250000A;920250000A0117;0010;1
5970.522108418686;2.261488;48.914527;92025000AI;92025000AI0120;3545;0
5488.744989207524;2.238498;48.925608;92025000BX;92025000BX0193;4628;0
5544.827586206897;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;1
4729.250413809411;2.252219;48.919081;92025000AM;92025000AM0048;4442;0
6000.0;2.255168;48.929401;920250000G;920250000G0227;9614;1
5062.5;2.25553;48.922533;92025000AB;92025000AB0331;4462;0
5163.921568627451;2.242488;48.911541;92025000AR;92025000AR0057;9680;0
6624.577869795262;2.235633;48.913052;92025000AY;92025000AY0196;1634;0
6236.363636363636;2.266021;48.922241;920250000V;920250000V0305;4480;0
2994.4717444717444;2.271327;48.932649;920250000M;920250000M0584;4876;0
5031.275496328528;2.243444;48.915559;92025000AT;92025000AT0227;5220;0
4922.279792746114;2.257204;48.924137;920250000E;920250000E0197;6830;0
4980.483333333334;2.254908;48.932807;920250000A;920250000A0117;0010;1
5337.096774193548;2.254908;48.932807;920250000A;920250000A0117;0010;1
6742.5200168563;2.253261;48.916964;92025000AG;92025000AG0299;4442;0
6259.523809523809;2.254908;48.932807;920250000A;920250000A0117;0010;1
2905.64306468879;2.269937;48.932881;920250000M;920250000M0583;4876;0
5474.226804123711;2.252587;48.932724;920250000B;920250000B0252;4198;0
5556.60621761658;2.233542;48.91039;92025000CF;92025000CF0198;1564;0
7331.824324324324;2.257624;48.916171;92025000AG;92025000AG0267;4450;0
6072.66789140641;2.266898;48.926273;920250000Q;920250000Q0218;3110;0
6555.918125185405;2.249391;48.921706;92025000AN;92025000AN0761;3170;0
5600.093023255814;2.254908;48.932807;920250000A;920250000A0117;0010;1
6066.012488849241;2.256848;48.929046;920250000G;920250000G0046;6150;0
4587.332053742802;2.247842;48.9232;92025000BJ;92025000BJ0072;0065;0
4984.140341791818;2.25553;48.922533;92025000AB;92025000AB0331;4462;0
4569.518351753309;2.246296;48.927685;92025000BS;92025000BS0073;7165;0
4963.452347483834;2.25325;48.917611;92025000AG;92025000AG0295;4442;0
5348.837209302325;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;1
3336.0961458765023;2.257212;48.915084;92025000AJ;92025000AJ0282;9611;0
3249.5511669658886;2.271729;48.931355;920250000N;920250000N0439;6860;0
4533.208333333333;2.271487;48.929708;920250000O;920250000O0513;1512;1
5172.433333333333;2.254908;48.932807;920250000A;920250000A0117;0010;1
5555.242390078918;2.242713;48.916852;92025000AV;92025000AV0327;0105;0
5245.107928182369;2.239927;48.910083;92025000BC;92025000BC0129;7212;0
4902.291105121294;2.248238;48.921239;92025000AN;92025000AN0743;3170;0
6479.081821547575;2.247144;48.924855;92025000BJ;92025000BJ0045;3113;0
6813.667063965037;2.238936;48.90986;92025000BC;92025000BC0123;3670;0
4911.356013416387;2.254603;48.928704;920250000G;920250000G0004;9614;0
7661.007514611745;2.260831;48.922631;920250000Z;920250000Z0138;4480;0
5759.162303664921;2.231581;48.914709;92025000BE;92025000BE0066;3121;0
5666.666666666667;2.254908;48.932807;920250000A;920250000A0117;0010;1
6257.6499388004895;2.249246;48.924507;92025000BJ;92025000BJ0025;8825;0
5399.282612799698;2.259733;48.921197;920250000Z;920250000Z0058;8881;0
5397.448478900884;2.246603;48.923661;92025000BK;92025000BK0158;0065;0
5654.098360655737;2.254908;48.932807;920250000A;920250000A0117;0010;1
5039.567840606146;2.261605;48.92156;920250000Z;920250000Z0132;9653;0
3872.9054694909896;2.245992;48.921918;92025000BI;92025000BI0093;4115;0
4452.380952380952;2.264779;48.932588;920250000K;920250000K0307;4745;0
6994.171523730224;2.254453;48.91433;92025000AJ;92025000AJ0192;2539;0
5906.406179009541;2.263453;48.929302;920250000I;920250000I0191;7291;0
4682.4324324324325;2.237491;48.922623;92025000BO;92025000BO0355;7278;0
3830.188679245283;2.269419;48.932415;920250000M;920250000M0887;7163;1
4748.984924623116;2.241498;48.924817;92025000BL;92025000BL0194;9970;1
6442.709966405376;2.23866;48.910519;92025000BC;92025000BC0167;0126;0
5841.92439862543;2.259628;48.92539;920250000T;920250000T0307;6215;0
5522.333166916292;2.257353;48.92307;92025000AB;92025000AB0325;0765;0
5597.014925373134;2.253965;48.914015;92025000AJ;92025000AJ0294;2539;0
5623.471882640587;2.233764;48.912542;92025000BD;92025000BD0099;0025;0
6059.642857142857;2.254908;48.932807;920250000A;920250000A0117;0010;1
3921.2442091330245;2.242915;48.925927;92025000BR;92025000BR0290;3200;0
4224.191221924582;2.238349;48.914489;92025000AY;92025000AY0076;1580;0
6333.333333333333;2.255168;48.929401;920250000G;920250000G0227;9614;1
4939.393939393939;2.255168;48.929401;920250000G;920250000G0227;9614;1
5427.631578947368;2.252954;48.922443;92025000AC;92025000AC0152;0077;0
5749.375;2.254908;48.932807;920250000A;920250000A0117;0010;1
2753.653886888371;2.246255;48.926389;92025000BS;92025000BS0012;7165;0
5550.3585905831;2.251921;48.921641;92025000AD;92025000AD0118;4442;0
5939.677419354839;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;1
5346.032941176471;2.241498;48.924817;92025000BL;92025000BL0194;9970;1
3418.676927630606;2.226255;48.917958;92025000BQ;92025000BQ0293;1666;0
3074.074074074074;2.244995;48.920762;92025000AN;92025000AN0022;4115;0
4099.2966487381045;2.246603;48.923661;92025000BK;92025000BK0158;0065;0
5560.606060606061;2.264779;48.932588;920250000K;920250000K0307;4745;0
6301.60799652325;2.256212;48.916009;92025000AJ;92025000AJ0094;3645;0
6199.5386389850055;2.255637;48.923411;92025000AB;92025000AB0334;9163;0
5722.414646214745;2.25553;48.922533;92025000AB;92025000AB0331;0765;0
6811.989100817439;2.252803;48.926344;920250000D;920250000D0013;9614;0
6086.956521739131;2.267897;48.923016;920250000V;920250000V0119;6210;0
4419.920769666101;2.260521;48.923527;920250000X;920250000X0180;9653;0
6329.253792537926;2.233542;48.91039;92025000CF;92025000CF0198;0135;0
5863.636363636364;2.255168;48.929401;920250000G;920250000G0227;9614;1
6241.886342561929;2.260407;48.923087;920250000X;920250000X0181;4480;0
5297.927461139896;2.255288;48.923163;92025000AB;92025000AB0066;0765;0
5049.421067495058;2.227959;48.916036;92025000BF;92025000BF0370;1564;0
6421.147747966492;2.252587;48.932724;920250000B;920250000B0252;4198;0
3446.2386766443483;2.246603;48.923661;92025000BK;92025000BK0158;0065;0
6838.006230529595;2.251771;48.924594;92025000AC;92025000AC0429;9130;0
4517.516902274124;2.246296;48.927685;92025000BS;92025000BS0073;7165;0
4442.970822281167;2.2618;48.927419;920250000S;920250000S0164;8540;0
5888.491353607633;2.26215;48.924857;920250000U;920250000U0189;6235;0
6636.1003861003865;2.252037;48.920215;92025000AM;92025000AM0199;4442;0
4765.207792207792;2.26862;48.929634;920250000O;920250000O0009;3162;1
5947.52774974773;2.249391;48.921706;92025000AN;92025000AN0761;3170;0
4947.705442902881;2.259442;48.92301;92025000AB;92025000AB0002;4880;0
3947.611141855746;2.260147;48.933013;920250000H;920250000H0298;0159;0
5713.642857142857;2.269734;48.927952;920250000Q;920250000Q0436;8532;1
5573.770491803279;2.26862;48.929634;920250000O;920250000O0009;3162;1
5311.393459695897;2.251975;48.924553;92025000AC;92025000AC0411;9130;0
5226.717349986425;2.252545;48.926706;920250000D;920250000D0079;9614;0
4776.623376623376;2.26862;48.929634;920250000O;920250000O0009;3162;1
5717.134784776466;2.225932;48.915546;92025000BZ;92025000BZ0194;6160;0
5244.485577664662;2.254889;48.921821;92025000AE;92025000AE0035;6158;0
5075.56600999706;2.232262;48.911353;92025000CF;92025000CF0225;1564;0
4876.532258064516;2.254908;48.932807;920250000A;920250000A0117;0010;1
4552.930327868852;2.254908;48.932807;920250000A;920250000A0117;0010;1
7400.292682926829;2.25727;48.932916;920250000H;920250000H0475;3576;1
6303.9527487505675;2.25721;48.914845;92025000AJ;92025000AJ0136;3545;0
5700.0;2.25219;48.918311;92025000AM;92025000AM0056;4442;0
6542.7898455901595;2.241772;48.911085;92025000AR;92025000AR0066;1646;0
3517.2127747822483;2.271729;48.931355;920250000N;920250000N0439;6860;0
6670.7095209217705;2.240321;48.911042;92025000AZ;92025000AZ0176;0126;0
7897.4358974358975;2.255168;48.929401;920250000G;920250000G0227;9614;1
5091.9502617801045;2.25553;48.922533;92025000AB;92025000AB0331;0765;0
6667.5;2.246088;48.922762;92025000BK;92025000BK0257;7278;0
6943.396226415094;2.259853;48.920417;920250000Z;920250000Z0014;6158;0
4368.569958847736;2.25553;48.922533;92025000AB;92025000AB0331;4462;0
3224.860744649663;2.258727;48.93356;920250000H;920250000H0230;0130;0
5590.40590405904;2.253909;48.921498;92025000AD;92025000AD0099;6154;0
5104.08326661329;2.237342;48.913496;92025000AY;92025000AY0155;0025;0
5587.7928218353745;2.24232;48.922585;92025000BK;92025000BK0237;8825;0
6599.378881987577;2.257571;48.921342;92025000AE;92025000AE0106;6158;0
4477.7125;2.241498;48.924817;92025000BL;92025000BL0194;9970;1
4107.142857142857;2.226255;48.917958;92025000BQ;92025000BQ0293;1666;0
5982.772122161316;2.253048;48.916459;92025000AG;92025000AG0090;4442;0
7135.076252723312;2.268964;48.928466;920250000Q;920250000Q0394;1512;0
6071.428571428572;2.252545;48.926706;920250000D;920250000D0079;9614;0
5099.959200326397;2.255864;48.919717;92025000AF;92025000AF0025;1491;0
