prix_m2;nom_commune;longitude;latitude;code_secteur_ville;id_parcelle;adresse_code_voie;construction_recente;type_appart;centre_ville_distance;nb_ecole_proximite_500m;nb_gare_proximite_500m;nb_supermarket_500m;nb_centrecommercial_proximite_500m;nb_hospital_500m
8690.776562938043;Clichy;2.302086;48.906192;920240000K;920240000K0043;4731;0;T2;0.42968468441601654;7;1;6;0;0
8096.280087527351;Clichy;2.303769;48.903422;920240000K;920240000K0088;4730;0;T3;0.10840676374025773;13;1;11;0;0
6059.043444630656;Clichy;2.312717;48.899127;920240000Y;920240000Y0021;1490;0;T4;0.7032395960149337;4;0;7;0;2
8341.907981772747;Clichy;2.304011;48.901194;920240000Q;920240000Q0034;7130;0;T4;0.19164235911558808;9;1;10;0;0
6326.6307013241785;Clichy;2.306151;48.896005;92024000AF;92024000AF0022;1411;0;T3;0.7621126732340674;1;0;5;0;0
7491.767288693743;Clichy;2.300384;48.902316;920240000M;920240000M0012;4160;0;T1;0.3370360037956211;8;1;8;0;0
3630.3030303030314;Clichy;2.314124;48.898934;920240000Y;920240000Y0128;9640;0;T4;0.8007334400677091;4;0;5;0;2
8149.802890932983;Clichy;2.311439;48.902789;920240000Z;920240000Z0050;0040;0;T2;0.47796203746111426;13;1;8;0;2
8200.521587945523;Clichy;2.318284;48.90439;920240000T;920240000T0307;6601;0;T4;0.9954102399064727;4;0;3;0;1
6933.508311461068;Clichy;2.303518;48.902426;920240000Q;920240000Q0015;6630;0;T3;0.11127579311439464;10;1;12;0;0
8165.05706760316;Clichy;2.298946;48.905772;920240000C;920240000C0053;3580;1;T3;0.5480071353402552;6;0;5;0;0
8182.5;Clichy;2.302086;48.906192;920240000K;920240000K0043;4731;0;T1;0.42968468441601654;7;1;6;0;0
4329.0043290043295;Clichy;2.31545;48.901649;920240000U;920240000U0050;6135;0;T2;0.7827460819597666;6;0;5;0;2
9505.080301540478;Clichy;2.301155;48.901946;920240000L;920240000L0092;3535;0;T3;0.29224663210540924;8;1;9;0;0
7836.78756476684;Clichy;2.298946;48.905772;920240000C;920240000C0053;3580;1;T5;0.5480071353402552;6;0;5;0;0
4887.091338051904;Clichy;2.303832;48.90765;920240000F;920240000F0025;6700;0;T1;0.5441428171051084;5;0;5;0;1
8441.558441558442;Clichy;2.296279;48.900042;920240000O;920240000O0010;7155;1;T4;0.7043199579398254;7;1;3;0;0
8234.765683485552;Clichy;2.303613;48.900832;920240000Q;920240000Q0089;7130;0;T4;0.23990523621065588;9;1;11;0;0
8313.53919239905;Clichy;2.307511;48.897737;92024000AC;92024000AC0029;2570;0;T3;0.5952678508419454;4;0;8;0;0
7528.641571194763;Clichy;2.306923;48.899612;92024000AB;92024000AB0030;4730;0;T2;0.38475712093410575;9;1;12;0;1
7553.681033037062;Clichy;2.301021;48.905594;920240000C;920240000C0020;7162;0;T3;0.4213805959463139;6;1;5;0;0
7982.758620689655;Clichy;2.307757;48.897843;92024000AC;92024000AC0028;4730;1;T3;0.5902213457271248;5;0;8;0;0
7458.170167319331;Clichy;2.30948;48.905803;920240000J;920240000J0085;4122;0;T3;0.47177679708419434;10;1;8;0;2
8645.833333333334;Clichy;2.301683;48.903217;920240000L;920240000L0042;0015;1;T3;0.24157685447078833;9;1;9;0;0
8641.479099678458;Clichy;2.3036;48.897462;92024000AD;92024000AD0045;1430;0;T1;0.6025366970104002;1;1;6;0;0
7951.807228915663;Clichy;2.294714;48.904351;920240000B;920240000B0073;4200;1;T4;0.7675894953501352;5;0;1;0;0
8955.555555555555;Clichy;2.307757;48.897843;92024000AC;92024000AC0028;4730;1;T3;0.5902213457271248;5;0;8;0;0
7149.576669802445;Clichy;2.307041;48.901792;920240000R;920240000R0050;9645;0;T2;0.1923504155932576;10;1;11;0;1
7593.838142764156;Clichy;2.312498;48.902416;920240000Z;920240000Z0072;8570;0;T3;0.5573214021447565;10;1;7;0;2
8984.974958263774;Clichy;2.309047;48.897437;92024000AB;92024000AB0075;4730;0;T1;0.669755915867183;2;0;6;0;0
8911.111111111111;Clichy;2.307757;48.897843;92024000AC;92024000AC0028;4730;1;T5;0.5902213457271248;5;0;8;0;0
5943.707317073171;Clichy;2.306151;48.896005;92024000AF;92024000AF0022;1411;0;T3;0.7621126732340674;1;0;5;0;0
7828.696925329429;Clichy;2.30431;48.899896;920240000Q;920240000Q0074;7130;0;T2;0.32710607179872353;9;1;11;0;0
8638.888888888889;Clichy;2.307757;48.897843;92024000AC;92024000AC0028;4730;1;T4;0.5902213457271248;5;0;8;0;0
8183.170048985305;Clichy;2.3136;48.903523;920240000T;920240000T0037;6110;0;T3;0.6413069262091224;8;0;7;0;2
8816.161616161617;Clichy;2.309617;48.900251;920240000Z;920240000Z0260;0620;0;T3;0.4467392329910109;9;1;9;0;2
7700.269095425378;Clichy;2.298946;48.905772;920240000C;920240000C0053;3580;1;T5;0.5480071353402552;6;0;5;0;0
8075.488259820057;Clichy;2.298946;48.905772;920240000C;920240000C0053;3580;1;T3;0.5480071353402552;6;0;5;0;0
8291.982240793941;Clichy;2.315939;48.902093;920240000U;920240000U0073;0020;0;T4;0.8117985693078839;6;0;5;0;2
7048.701952103039;Clichy;2.308879;48.89751;92024000AB;92024000AB0159;4730;0;T3;0.6569891084026631;2;0;6;0;0
8116.815630845978;Clichy;2.303498;48.902111;920240000Q;920240000Q0176;7110;0;T3;0.13001280927503248;10;1;11;0;0
2791.8452149071545;Clichy;2.2999;48.906586;920240000C;920240000C0009;4730;0;T4;0.5583698150249665;2;0;3;0;0
3531.70875;Clichy;2.291837;48.903632;920240000B;920240000B0046;1400;0;T3;0.9634863843779947;4;0;1;0;0
6127.659574468085;Clichy;2.306151;48.896005;92024000AF;92024000AF0022;1411;0;T3;0.7621126732340674;1;0;5;0;0
8655.172413793103;Clichy;2.307757;48.897843;92024000AC;92024000AC0028;4730;1;T3;0.5902213457271248;5;0;8;0;0
7221.243733911394;Clichy;2.298946;48.905772;920240000C;920240000C0053;3580;1;T4;0.5480071353402552;6;0;5;0;0
8430.379746835442;Clichy;2.296279;48.900042;920240000O;920240000O0010;7155;1;T4;0.7043199579398254;7;1;3;0;0
5000.0;Clichy;2.307979;48.896582;92024000AC;92024000AC0186;7130;0;T1;0.7279965922012537;1;0;6;0;0
8266.666666666666;Clichy;2.307757;48.897843;92024000AC;92024000AC0028;4730;1;T3;0.5902213457271248;5;0;8;0;0
6400.0;Clichy;2.30096;48.904169;920240000L;920240000L0106;6160;0;T2;0.32729226949855295;9;1;7;0;0
8480.0;Clichy;2.312094;48.899145;920240000Y;920240000Y0025;1490;0;T1;0.6654116658605571;3;0;8;0;2
9676.70588235294;Clichy;2.303598;48.901592;920240000Q;920240000Q0024;1436;0;T2;0.16652528714752585;10;1;9;0;0
7039.655702428528;Clichy;2.305507;48.896996;92024000AD;92024000AD0010;0050;0;T4;0.6479722130157944;1;0;6;0;0
6986.071428571428;Clichy;2.3157;48.901229;920240000U;920240000U0054;4122;0;T1;0.8096750267236492;5;0;4;0;2
7329.192546583851;Clichy;2.306887;48.900621;920240000R;920240000R0098;6151;0;T2;0.2829358147466216;10;1;12;0;1
7063.255375922147;Clichy;2.306598;48.898817;92024000AC;92024000AC0255;4730;0;T3;0.46076450226674137;6;1;11;0;0
6079.014443500424;Clichy;2.315243;48.904784;920240000T;920240000T0098;4130;0;T4;0.7880288676155647;7;0;5;0;2
7663.04347826087;Clichy;2.303044;48.899077;920240000Q;920240000Q0140;1420;0;T1;0.4373026164205927;8;1;10;0;0
6980.170885055618;Clichy;2.314775;48.900495;920240000X;920240000X0012;0040;0;T3;0.7670356684548141;4;0;4;0;2
9439.6;Clichy;2.314211;48.901626;920240000Z;920240000Z0159;5040;0;T3;0.6937955547275387;7;0;4;0;2
5414.012738853503;Clichy;2.316648;48.902065;920240000U;920240000U0077;0640;0;T2;0.8638357289435081;6;0;4;0;2
5584.062782976154;Clichy;2.313164;48.901868;920240000Z;920240000Z0142;4430;0;T2;0.6134359569888123;7;0;7;0;2
5789.15295551493;Clichy;2.307464;48.905625;920240000J;920240000J0057;5121;0;T1;0.3644268599035497;11;1;10;0;2
7463.912064627201;Clichy;2.306014;48.899288;92024000AC;92024000AC0009;7130;0;T4;0.39978490660310956;8;1;11;0;0
8289.473684210527;Clichy;2.303044;48.899077;920240000Q;920240000Q0140;1420;0;T1;0.4373026164205927;8;1;10;0;0
8029.197080291971;Clichy;2.301794;48.898332;920240000P;920240000P0009;4420;0;T1;0.548168258233703;4;1;8;0;0
7545.294635004398;Clichy;2.305368;48.901603;920240000R;920240000R0035;4730;0;T3;0.1381716150125619;11;1;12;0;1
6693.575512949882;Clichy;2.30575;48.896689;92024000AD;92024000AD0012;0050;0;T3;0.6833974774960749;1;0;6;0;0
8682.739343116702;Clichy;2.313053;48.900473;920240000X;920240000X0041;9170;0;T1;0.6504654564843825;5;0;8;0;2
8100.642398286937;Clichy;2.299451;48.90397;920240000M;920240000M0052;3535;0;T3;0.4211772202408572;7;1;5;0;0
8031.599736668861;Clichy;2.298946;48.905772;920240000C;920240000C0053;3580;1;T3;0.5480071353402552;6;0;5;0;0
7340.116279069767;Clichy;2.315009;48.903206;920240000U;920240000U0026;0640;0;T1;0.7409957141435276;8;0;5;0;2
8570.004982561037;Clichy;2.299112;48.903804;920240000M;920240000M0055;7162;0;T4;0.4399026211218294;6;0;5;0;0
8240.495867768595;Clichy;2.303192;48.898917;920240000Q;920240000Q0142;4420;0;T3;0.45106105757087855;8;1;10;0;0
6925.861797575948;Clichy;2.304012;48.901399;920240000Q;920240000Q0033;7130;0;T3;0.17042229060976496;10;1;11;0;0
9032.258064516129;Clichy;2.299046;48.901903;920240000M;920240000M0031;3525;0;T2;0.44227867487701;7;1;5;0;0
8140.867199053533;Clichy;2.30191;48.901464;920240000Q;920240000Q0115;6630;0;T4;0.26662401012754655;8;1;9;0;0
5141.388174807198;Clichy;2.29932;48.907247;920240000C;920240000C0048;4730;0;T4;0.6418878811500621;1;0;3;0;0
9850.0;Clichy;2.30483;48.901093;920240000Q;920240000Q0044;9645;0;T1;0.19103484585390584;11;1;13;0;1
4970.234752330675;Clichy;2.306151;48.896005;92024000AF;92024000AF0022;1411;0;T5;0.7621126732340674;1;0;5;0;0
7651.109410864576;Clichy;2.308722;48.898009;92024000AB;92024000AB0080;8545;0;T4;0.6022876854617434;6;0;7;0;1
7962.030220844635;Clichy;2.307244;48.904362;920240000J;920240000J0106;9660;0;T3;0.24255547203131242;11;1;9;0;2
5666.666666666667;Clichy;2.30708;48.898475;92024000AC;92024000AC0018;4730;0;T2;0.5074168377574416;6;0;9;0;0
9289.356277884002;Clichy;2.314628;48.902481;920240000U;920240000U0019;7165;0;T1;0.7126958201436359;7;0;5;0;2
7622.950819672131;Clichy;2.301336;48.903841;920240000L;920240000L0135;0090;0;T3;0.28666968996355635;9;1;8;0;0
8822.046714837843;Clichy;2.307029;48.901718;920240000R;920240000R0051;6151;0;T3;0.19661252983050262;10;1;11;0;1
8552.631578947368;Clichy;2.30865;48.901681;920240000Z;920240000Z0005;5140;0;T2;0.30092026836615693;9;1;11;0;1
7601.351351351352;Clichy;2.304873;48.902242;920240000R;920240000R0030;1436;0;T2;0.06323657087975304;10;1;10;0;1
5492.813141683778;Clichy;2.309528;48.904964;920240000S;920240000S0061;9660;0;T1;0.4141627397022467;13;1;5;0;2
7581.536033666491;Clichy;2.313342;48.903539;920240000T;920240000T0035;8150;0;T4;0.6227707357362529;8;0;7;0;2
6500.0;Clichy;2.303503;48.897567;92024000AD;92024000AD0044;1430;0;T1;0.5922202502978111;1;1;6;0;0
8154.761904761905;Clichy;2.303518;48.902426;920240000Q;920240000Q0015;6630;0;T1;0.11127579311439464;10;1;12;0;0
7949.150754298977;Clichy;2.304539;48.905751;920240000K;920240000K0257;6140;0;T5;0.32827322718392005;11;1;10;0;0
6897.1876440756105;Clichy;2.304012;48.901399;920240000Q;920240000Q0033;7130;0;T2;0.17042229060976496;10;1;11;0;0
7874.345549738219;Clichy;2.311047;48.901482;920240000Z;920240000Z0084;6175;0;T2;0.4728693947990986;9;1;11;0;2
8291.103603603602;Clichy;2.31436;48.902474;920240000U;920240000U0015;4430;0;T1;0.6931157515274532;7;0;5;0;2
8629.54186413902;Clichy;2.303873;48.900485;920240000Q;920240000Q0161;7130;0;T1;0.26968465584911866;9;1;11;0;0
8144.987699876998;Clichy;2.302123;48.898466;920240000P;920240000P0011;4420;0;T4;0.5247811895236656;6;1;8;0;0
8096.385542168675;Clichy;2.301683;48.903217;920240000L;920240000L0042;0015;1;T4;0.24157685447078833;9;1;9;0;0
8032.363977485928;Clichy;2.301683;48.903217;920240000L;920240000L0042;0015;1;T5;0.24157685447078833;9;1;9;0;0
7957.25;Clichy;2.300091;48.900209;920240000N;920240000N0046;3140;0;T2;0.45714802028864016;6;1;5;0;0
7295.029051000645;Clichy;2.307327;48.900849;920240000R;920240000R0058;6151;0;T1;0.2805318562047192;8;1;12;0;1
6825.104121786587;Clichy;2.304539;48.905751;920240000K;920240000K0257;0630;0;T4;0.32827322718392005;11;1;10;0;0
7071.141709695927;Clichy;2.301802;48.900804;920240000Q;920240000Q0098;1420;0;T4;0.3193790341693568;8;2;7;0;0
7896.341463414635;Clichy;2.318284;48.90439;920240000T;920240000T0307;6601;0;T4;0.9954102399064727;4;0;3;0;1
7650.259708137522;Clichy;2.301267;48.901254;920240000Q;920240000Q0121;1420;0;T2;0.31882742792696844;8;2;9;0;0
7777.12437518377;Clichy;2.308573;48.905315;920240000J;920240000J0050;0040;0;T4;0.38645902214409095;11;1;7;0;2
8205.439902750342;Clichy;2.306014;48.899288;92024000AC;92024000AC0009;4730;0;T4;0.39978490660310956;8;1;11;0;0
4404.054526389375;Clichy;2.303809;48.900321;920240000Q;920240000Q0085;7130;0;T1;0.2885048279355988;10;1;11;0;0
8501.88363331938;Clichy;2.308641;48.900597;920240000Z;920240000Z0096;6175;0;T1;0.36741218446080365;9;1;12;0;1
6538.461538461538;Clichy;2.303621;48.899026;920240000Q;920240000Q0078;4420;0;T2;0.43142653306433093;8;2;10;0;0
8281.25;Clichy;2.304051;48.903225;920240000K;920240000K0090;4730;0;T2;0.0786645425150407;13;1;11;0;0
7539.95830437804;Clichy;2.304395;48.896865;92024000AD;92024000AD0052;1430;0;T1;0.6622264631962608;1;0;6;0;0
7844.590302773661;Clichy;2.298946;48.905772;920240000C;920240000C0053;3580;1;T5;0.5480071353402552;6;0;5;0;0
8239.277652370203;Clichy;2.294714;48.904351;920240000B;920240000B0073;4200;1;T2;0.7675894953501352;5;0;1;0;0
6723.076923076923;Clichy;2.309617;48.900251;920240000Z;920240000Z0260;0620;0;T4;0.4467392329910109;9;1;9;0;2
8077.083333333333;Clichy;2.305647;48.898187;92024000AC;92024000AC0254;7130;0;T3;0.5168495497468603;5;0;8;0;0
8248.524590163934;Clichy;2.304983;48.897328;92024000AD;92024000AD0008;0050;0;T3;0.6096365917254644;1;0;6;0;0
7252.3961661341855;Clichy;2.300954;48.902385;920240000L;920240000L0087;3535;0;T2;0.2945557554021868;8;1;9;0;0
8071.367884451996;Clichy;2.31387;48.903046;920240000U;920240000U0005;4140;0;T2;0.6567068074003484;7;0;7;0;2
8928.57142857143;Clichy;2.300663;48.902676;920240000L;920240000L0021;3535;0;T1;0.31243089304235877;8;1;10;0;0
8228.127112914131;Clichy;2.304217;48.907192;920240000J;920240000J0117;0630;0;T4;0.4900505003095015;5;1;5;0;1
10000.0;Clichy;2.304243;48.896954;92024000AD;92024000AD0051;1430;0;T3;0.6530979064514447;1;0;6;0;0
8600.0;Clichy;2.296279;48.900042;920240000O;920240000O0010;7155;1;T3;0.7043199579398254;7;1;3;0;0
6359.324043877854;Clichy;2.301882;48.908029;920240000E;920240000E0008;5138;0;T2;0.6216718818349375;5;0;5;0;0
7805.030303030303;Clichy;2.302025;48.904054;920240000L;920240000L0113;0090;0;T2;0.25334161088682533;11;1;9;0;0
8000.0;Clichy;2.309177;48.904754;920240000S;920240000S0155;9660;0;T5;0.37968670386773007;12;1;6;0;2
8755.292125317528;Clichy;2.303047;48.904684;920240000K;920240000K0071;4190;0;T2;0.24958082731104556;13;1;10;0;0
8813.209494324044;Clichy;2.301683;48.903217;920240000L;920240000L0042;0015;1;T3;0.24157685447078833;9;1;9;0;0
7876.230661040789;Clichy;2.305174;48.898359;92024000AC;92024000AC0069;6670;0;T1;0.495314760487027;5;0;10;0;0
8029.647930821494;Clichy;2.306643;48.903674;920240000S;920240000S0002;9660;0;T3;0.15873999758797333;11;1;10;0;1
4438.311688311688;Clichy;2.31869;48.902104;920240000V;920240000V0186;9640;0;T2;1.0126102870089306;5;0;3;0;1
9065.055101315322;Clichy;2.30716;48.898411;92024000AC;92024000AC0019;4730;0;T1;0.5160202731638214;6;0;9;0;0
6585.475868290482;Clichy;2.304768;48.9014;920240000Q;920240000Q0036;4730;0;T1;0.15717480811527443;11;1;11;0;1
6802.721088435374;Clichy;2.304947;48.896362;92024000AD;92024000AD0058;1430;0;T1;0.7170483953709258;2;0;5;0;0
6128.70275791624;Clichy;2.306151;48.896005;92024000AF;92024000AF0022;1411;0;T1;0.7621126732340674;1;0;5;0;0
8237.547892720306;Clichy;2.311824;48.900462;920240000Z;920240000Z0120;5040;0;T1;0.5695633592281649;8;0;10;0;2
8185.460789925587;Clichy;2.298197;48.900456;920240000N;920240000N0007;6630;0;T2;0.5580766126371156;6;1;4;0;0
6977.549889135255;Clichy;2.313836;48.90218;920240000Z;920240000Z0148;4122;0;T2;0.6574356141423227;7;0;6;0;2
5628.356605800215;Clichy;2.29932;48.907247;920240000C;920240000C0048;1455;0;T5;0.6418878811500621;1;0;3;0;0
7783.830630184475;Clichy;2.291994;48.904108;920240000B;920240000B0061;1400;0;T4;0.9585575306392776;2;0;1;0;0
8299.096138044371;Clichy;2.301802;48.900804;920240000Q;920240000Q0098;4485;0;T3;0.3193790341693568;8;2;7;0;0
7581.967213114754;Clichy;2.309682;48.905002;920240000S;920240000S0062;9660;0;T1;0.4258278973645197;14;1;5;0;2
8503.874057067891;Clichy;2.313542;48.898761;920240000Y;920240000Y0115;9640;0;T2;0.7761188076398247;4;0;5;0;2
7200.0;Clichy;2.310212;48.905084;920240000S;920240000S0066;4122;0;T2;0.46314155628811715;16;1;5;0;2
5794.736842105263;Clichy;2.306151;48.896005;92024000AF;92024000AF0022;1411;0;T3;0.7621126732340674;1;0;5;0;0
9266.708015267175;Clichy;2.306437;48.901487;920240000R;920240000R0044;6151;0;T2;0.1844305615048451;11;1;12;0;1
7707.509881422925;Clichy;2.307244;48.904362;920240000J;920240000J0106;9660;0;T3;0.24255547203131242;11;1;9;0;2
8520.015854141895;Clichy;2.312984;48.900526;920240000X;920240000X0040;9170;0;T1;0.6434817862761227;5;0;8;0;2
7285.622179239201;Clichy;2.30655;48.910426;920240000G;920240000G0083;3200;0;T4;0.8553724360413457;6;0;3;0;1
8761.72990616075;Clichy;2.303498;48.902111;920240000Q;920240000Q0176;7110;0;T3;0.13001280927503248;10;1;11;0;0
5656.804733727811;Clichy;2.301729;48.907969;920240000E;920240000E0007;5138;0;T1;0.6195937277859452;5;0;5;0;0
8556.93717277487;Clichy;2.311658;48.90303;920240000Z;920240000Z0054;5140;0;T3;0.4946175927205244;13;1;7;0;2
8645.928636779507;Clichy;2.301021;48.905594;920240000C;920240000C0020;4730;0;T3;0.4213805959463139;6;1;5;0;0
8329.948445555381;Clichy;2.309617;48.900251;920240000Z;920240000Z0260;0620;0;T3;0.4467392329910109;9;1;9;0;2
8156.813152070819;Clichy;2.300725;48.903429;920240000L;920240000L0032;7145;0;T3;0.31514364208936474;9;1;7;0;0
8687.035507844757;Clichy;2.300947;48.906016;920240000C;920240000C0014;4730;0;T3;0.46038590253045825;7;1;5;0;0
8495.49811211153;Clichy;2.310053;48.903083;920240000S;920240000S0165;5140;0;T4;0.3775664034165834;13;1;7;0;2
6411.201179071481;Clichy;2.306151;48.896005;92024000AF;92024000AF0022;1411;0;T1;0.7621126732340674;1;0;5;0;0
7732.353391517378;Clichy;2.309617;48.900251;920240000Z;920240000Z0260;0620;0;T4;0.4467392329910109;9;1;9;0;2
7613.837965700769;Clichy;2.312297;48.903136;920240000Z;920240000Z0058;8150;0;T4;0.5420732157334872;12;1;7;0;2
9877.800407331975;Clichy;2.306838;48.89843;92024000AC;92024000AC0016;7130;1;T1;0.5069675421983386;6;0;9;0;0
7809.52380952381;Clichy;2.304899;48.899566;920240000Q;920240000Q0070;4420;0;T3;0.36073912906532546;9;1;11;0;0
8224.47992259313;Clichy;2.307124;48.8971;92024000AC;92024000AC0218;1411;0;T1;0.6552189584952656;1;0;6;0;0
8426.22950819672;Clichy;2.307757;48.897843;92024000AC;92024000AC0028;4730;1;T3;0.5902213457271248;5;0;8;0;0
8359.75785528971;Clichy;2.313197;48.90658;920240000I;920240000I0003;4125;0;T2;0.7375787564540497;9;0;2;0;1
6508.704061895551;Clichy;2.302451;48.903693;920240000L;920240000L0053;6160;0;T3;0.20592203174576698;11;1;10;0;0
8018.718343977098;Clichy;2.308991;48.910578;920240000G;920240000G0103;3200;0;T3;0.9139894208562171;6;0;2;0;1
7422.062350119903;Clichy;2.294714;48.904351;920240000B;920240000B0073;4200;1;T4;0.7675894953501352;5;0;1;0;0
8309.290248124638;Clichy;2.305495;48.897462;92024000AC;92024000AC0170;0050;0;T3;0.596210996160349;1;0;6;0;0
8229.954614220878;Clichy;2.298197;48.900456;920240000N;920240000N0007;6630;0;T2;0.5580766126371156;6;1;4;0;0
7604.395604395604;Clichy;2.303518;48.902426;920240000Q;920240000Q0015;6630;0;T5;0.11127579311439464;10;1;12;0;0
6700.955180014696;Clichy;2.30431;48.899896;920240000Q;920240000Q0074;7130;0;T4;0.32710607179872353;9;1;11;0;0
6459.7315436241615;Clichy;2.302086;48.906192;920240000K;920240000K0043;4731;0;T2;0.42968468441601654;7;1;6;0;0
8739.803562510404;Clichy;2.307744;48.90197;920240000S;920240000S0018;5140;0;T3;0.22714987037114903;9;1;11;0;1
8116.293155663234;Clichy;2.309675;48.901424;920240000Z;920240000Z0039;4420;0;T2;0.38117834509562293;10;1;10;0;2
8400.697416389285;Clichy;2.3036;48.897462;92024000AD;92024000AD0045;1430;0;T3;0.6025366970104002;1;1;6;0;0
7608.361512450046;Clichy;2.309617;48.900251;920240000Z;920240000Z0260;0620;0;T4;0.4467392329910109;9;1;9;0;2
6628.661784287617;Clichy;2.309618;48.910749;920240000G;920240000G0104;3200;0;T3;0.9477045742378062;5;0;2;0;1
9557.920589439214;Clichy;2.306265;48.900416;920240000R;920240000R0069;6151;0;T3;0.28389367490678546;11;1;11;0;1
7500.0;Clichy;2.312431;48.898935;920240000Y;920240000Y0022;1490;0;T4;0.6992552703101661;3;0;6;0;2
7947.320617620345;Clichy;2.301891;48.904433;920240000L;920240000L0009;0090;0;T4;0.2861603778246807;10;1;9;0;0
8138.711960368011;Clichy;2.304983;48.897328;92024000AD;92024000AD0008;0050;0;T1;0.6096365917254644;1;0;6;0;0
8192.804946599214;Clichy;2.314222;48.902401;920240000U;920240000U0016;4122;0;T4;0.6835057134658563;7;0;5;0;2
8338.286713286714;Clichy;2.304202;48.900756;920240000Q;920240000Q0040;9645;0;T3;0.2343814378585531;9;1;12;0;0
7735.176103432903;Clichy;2.308391;48.897019;92024000AC;92024000AC0042;7130;0;T2;0.692450867348973;1;0;6;0;0
4733.25499412456;Clichy;2.306151;48.896005;92024000AF;92024000AF0022;1411;0;T5;0.7621126732340674;1;0;5;0;0
7101.328903654485;Clichy;2.30412;48.903023;920240000K;920240000K0092;9660;0;T4;0.06324172463112306;12;1;11;0;0
8702.408702408704;Clichy;2.29852;48.90204;920240000M;920240000M0071;9620;0;T3;0.47693756057164927;6;0;4;0;0
3103.0875;Clichy;2.314124;48.898934;920240000Y;920240000Y0128;9640;0;T4;0.8007334400677091;4;0;5;0;2
4171.761280931586;Clichy;2.31869;48.902104;920240000V;920240000V0186;9640;0;T4;1.0126102870089306;5;0;3;0;1
7142.015681774718;Clichy;2.303589;48.900516;920240000Q;920240000Q0087;7130;0;T3;0.2731086843305459;9;1;11;0;0
6585.85127555636;Clichy;2.308679;48.897016;92024000AC;92024000AC0035;4730;0;T3;0.7007939601083225;1;0;5;0;0
7603.32726800104;Clichy;2.310237;48.903252;920240000S;920240000S0105;7120;0;T4;0.39292059622036957;13;1;7;0;2
3895.597974289053;Clichy;2.299046;48.901903;920240000M;920240000M0031;3525;0;T1;0.44227867487701;7;1;5;0;0
7201.735357917571;Clichy;2.304243;48.896954;92024000AD;92024000AD0051;1430;0;T1;0.6530979064514447;1;0;6;0;0
6864.406779661017;Clichy;2.30655;48.910426;920240000G;920240000G0083;3200;0;T3;0.8553724360413457;6;0;3;0;1
8742.943687181605;Clichy;2.30948;48.905803;920240000J;920240000J0085;4122;0;T4;0.47177679708419434;10;1;8;0;2
8427.115275411697;Clichy;2.308265;48.901516;920240000Z;920240000Z0003;5140;0;T1;0.2843491887793082;9;1;11;0;1
8511.960236098168;Clichy;2.299112;48.903804;920240000M;920240000M0055;7162;0;T3;0.4399026211218294;6;0;5;0;0
8135.699701586304;Clichy;2.31051;48.898248;92024000AB;92024000AB0110;0660;0;T3;0.6521897882702536;4;0;7;0;1
9441.764300482426;Clichy;2.308161;48.901476;920240000Z;920240000Z0002;5140;0;T3;0.2801292123394261;9;1;11;0;1
5530.0;Clichy;2.2999;48.906586;920240000C;920240000C0009;4730;0;T4;0.5583698150249665;2;0;3;0;0
8196.078431372549;Clichy;2.304217;48.907192;920240000J;920240000J0117;0630;0;T3;0.4900505003095015;5;1;5;0;1
7807.807807807809;Clichy;2.313289;48.900394;920240000X;920240000X0237;7185;0;T4;0.6698384592407337;5;0;7;0;2
9275.862068965518;Clichy;2.301454;48.903051;920240000L;920240000L0026;7145;0;T1;0.25549585160866767;9;1;9;0;0
7423.6425339366515;Clichy;2.297787;48.905065;920240000B;920240000B0036;7162;0;T4;0.5799475593013713;6;0;5;0;0
7386.523822948971;Clichy;2.305507;48.896996;92024000AD;92024000AD0010;0050;0;T4;0.6479722130157944;1;0;6;0;0
5822.077317186772;Clichy;2.311824;48.900462;920240000Z;920240000Z0120;5040;0;T1;0.5695633592281649;8;0;10;0;2
6455.083378160301;Clichy;2.301079;48.902053;920240000L;920240000L0091;3535;0;T4;0.293888132179762;8;1;9;0;0
10391.38349514563;Clichy;2.301155;48.901946;920240000L;920240000L0092;3535;0;T4;0.29224663210540924;8;1;9;0;0
8155.583437892095;Clichy;2.314264;48.902782;920240000U;920240000U0012;4430;0;T2;0.6850757215942503;7;0;6;0;2
7944.150216658642;Clichy;2.30261;48.898269;92024000AD;92024000AD0034;4420;0;T1;0.532610154299906;6;1;8;0;0
4357.298474945534;Clichy;2.302914;48.904453;920240000K;920240000K0075;4730;0;T2;0.23455180117046262;13;1;10;0;0
7397.665625513727;Clichy;2.309617;48.900251;920240000Z;920240000Z0260;6140;0;T3;0.4467392329910109;9;1;9;0;2
7686.897106109325;Clichy;2.304951;48.90768;920240000J;920240000J0102;4110;1;T5;0.5416095839176861;6;0;5;0;1
5360.38764385221;Clichy;2.306151;48.896005;92024000AF;92024000AF0022;1411;0;T4;0.7621126732340674;1;0;5;0;0
7261.538461538462;Clichy;2.307757;48.897843;92024000AC;92024000AC0028;4730;1;T4;0.5902213457271248;5;0;8;0;0
8549.292011755277;Clichy;2.301949;48.900106;920240000Q;920240000Q0134;1420;0;T4;0.37127822504295216;8;2;8;0;0
7563.794983642311;Clichy;2.312431;48.898935;920240000Y;920240000Y0022;1490;0;T3;0.6992552703101661;3;0;6;0;2
8330.375103538043;Clichy;2.301336;48.903841;920240000L;920240000L0135;0090;0;T4;0.28666968996355635;9;1;8;0;0
