valeur_fonciere;longitude;latitude;code_secteur_ville;id_parcelle;adresse_code_voie;lots_surface_logement;nombre_pieces_principales;construction_recente
246000.0;2.257353;48.92307;92025000AB;92025000AB0325;0765;43.18;2.0;0
100000.0;2.244995;48.920762;92025000AN;92025000AN0022;4115;25.0;2.0;0
90000.0;2.244995;48.920762;92025000AN;92025000AN0022;4115;20.0;2.0;0
142583.0;2.253753;48.927312;920250000F;920250000F0013;9614;22.64;2.0;0
560062.1;2.255887;48.914887;92025000AJ;92025000AJ0063;3545;76.06;3.0;0
313775.0;2.254908;48.932807;920250000A;920250000A0117;0010;61.0;3.0;1
246250.0;2.256345;48.930443;920250000H;920250000H0522;9614;67.0;4.0;0
200000.0;2.258727;48.93356;920250000H;920250000H0230;0130;57.87;3.0;0
184000.0;2.257212;48.915084;92025000AJ;92025000AJ0282;9611;24.03;1.0;0
373000.0;2.262017;48.923727;920250000X;920250000X0159;0022;66.3;3.0;0
451000.0;2.252587;48.932724;920250000B;920250000B0252;4198;81.0;4.0;0
315621.0;2.254908;48.932807;920250000A;920250000A0117;0010;60.0;3.0;1
371317.0;2.26862;48.929634;920250000O;920250000O0009;3162;80.0;4.0;1
395000.0;2.256907;48.914533;92025000AJ;92025000AJ0144;3545;60.0;3.0;0
455000.0;2.252587;48.932724;920250000B;920250000B0252;4198;82.42;4.0;0
245200.0;2.254908;48.932807;920250000A;920250000A0117;0010;42.0;2.0;1
198000.0;2.227959;48.916036;92025000BF;92025000BF0370;1564;27.02;1.0;0
534900.0;2.254908;48.932807;920250000A;920250000A0117;0010;104.0;6.0;1
491000.0;2.252587;48.932724;920250000B;920250000B0252;4198;106.0;5.0;0
379600.0;2.240827;48.920005;92025000BH;92025000BH0186;0666;83.97;4.0;0
100000.0;2.25553;48.922533;92025000AB;92025000AB0331;0765;26.57;1.0;0
309000.0;2.246088;48.922762;92025000BK;92025000BK0257;7278;67.38;3.0;0
306829.0;2.254908;48.932807;920250000A;920250000A0117;0010;61.0;3.0;1
438000.0;2.255366;48.929762;920250000G;920250000G0224;0046;84.53;3.0;1
198000.0;2.25463;48.925703;920250000E;920250000E0068;5110;42.18;2.0;0
491375.2;2.232656;48.922969;92025000BX;92025000BX0218;8136;82.0;4.0;0
225000.0;2.251921;48.921641;92025000AD;92025000AD0118;4442;43.34;2.0;0
240000.0;2.25553;48.922533;92025000AB;92025000AB0331;0765;50.82;1.0;0
169400.0;2.267088;48.933211;920250000L;920250000L0310;4876;62.47;3.0;0
289238.0;2.253692;48.914612;92025000AJ;92025000AJ0203;4442;49.13;3.0;0
197897.0;2.237877;48.916895;92025000AX;92025000AX0094;6265;35.11;2.0;0
104000.0;2.254453;48.91433;92025000AJ;92025000AJ0192;2539;20.0;1.0;0
366200.0;2.231436;48.914775;92025000BE;92025000BE0388;2573;65.96;3.0;0
365000.0;2.259685;48.924004;920250000T;920250000T0108;6215;88.31;5.0;0
398000.0;2.255366;48.929762;920250000G;920250000G0224;0046;81.0;4.0;1
200000.0;2.260147;48.933013;920250000H;920250000H0298;0159;64.26;3.0;0
344051.0;2.266898;48.926273;920250000Q;920250000Q0218;3110;49.83;2.0;0
304104.0;2.254908;48.932807;920250000A;920250000A0117;0010;60.0;3.0;1
375225.0;2.237342;48.913496;92025000AY;92025000AY0155;0025;64.89;3.0;0
403000.0;2.232656;48.922969;92025000BX;92025000BX0218;1572;91.0;5.0;0
266000.0;2.26862;48.929634;920250000O;920250000O0009;3162;43.0;2.0;1
419800.0;2.255553;48.923668;92025000AB;92025000AB0059;8825;68.78;5.0;0
200000.0;2.260147;48.933013;920250000H;920250000H0298;0159;64.65;4.0;0
255000.0;2.264668;48.921218;920250000Y;920250000Y0292;9653;44.11;2.0;0
375500.0;2.271816;48.926571;920250000P;920250000P0079;0022;67.39;3.0;0
134615.0;2.264811;48.923865;920250000X;920250000X0096;3650;20.47;1.0;0
369800.0;2.26862;48.929634;920250000O;920250000O0009;3162;81.0;7.0;1
400000.0;2.263199;48.924723;920250000U;920250000U0191;0022;88.17;3.0;0
478000.0;2.252587;48.932724;920250000B;920250000B0252;4198;106.0;5.0;0
360000.0;2.248435;48.923431;92025000BJ;92025000BJ0054;4245;80.75;4.0;0
278180.0;2.263199;48.924723;920250000U;920250000U0191;0022;46.51;2.0;0
195000.0;2.269937;48.932881;920250000M;920250000M0583;4876;60.57;3.0;0
213000.0;2.264816;48.920899;920250000Y;920250000Y0245;9653;32.59;1.0;0
260000.0;2.257306;48.917849;92025000AG;92025000AG0210;6251;34.66;2.0;0
270000.0;2.255168;48.929401;920250000G;920250000G0227;9614;45.0;2.0;1
435805.0;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;83.0;4.0;1
220600.0;2.233117;48.921747;92025000BO;92025000BO0642;7278;38.65;1.0;0
425300.0;2.260521;48.923527;920250000X;920250000X0180;0022;68.87;3.0;0
181643.0;2.260147;48.933013;920250000H;920250000H0298;0159;54.61;3.0;0
212000.0;2.238498;48.925608;92025000BX;92025000BX0193;4628;41.02;2.0;0
273900.0;2.254908;48.932807;920250000A;920250000A0117;0010;42.0;2.0;1
239000.0;2.261488;48.914527;92025000AI;92025000AI0120;3545;40.03;2.0;0
178000.0;2.238498;48.925608;92025000BX;92025000BX0193;4628;32.43;1.0;0
482400.0;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;87.0;4.0;1
200000.0;2.252219;48.919081;92025000AM;92025000AM0048;4442;42.29;2.0;0
270000.0;2.255168;48.929401;920250000G;920250000G0227;9614;45.0;2.0;1
283500.0;2.25553;48.922533;92025000AB;92025000AB0331;4462;56.0;3.0;0
329200.0;2.242488;48.911541;92025000AR;92025000AR0057;9680;63.75;3.0;0
287970.4;2.235633;48.913052;92025000AY;92025000AY0196;1634;43.47;3.0;0
274400.0;2.266021;48.922241;920250000V;920250000V0305;4480;44.0;2.0;0
195000.0;2.271327;48.932649;920250000M;920250000M0584;4876;65.12;3.0;0
370000.0;2.243444;48.915559;92025000AT;92025000AT0227;5220;73.54;4.0;0
380000.0;2.257204;48.924137;920250000E;920250000E0197;6830;77.2;4.0;0
298829.0;2.254908;48.932807;920250000A;920250000A0117;0010;60.0;3.0;1
330900.0;2.254908;48.932807;920250000A;920250000A0117;0010;62.0;3.0;1
160000.0;2.253261;48.916964;92025000AG;92025000AG0299;4442;23.73;1.0;0
262900.0;2.254908;48.932807;920250000A;920250000A0117;0010;42.0;2.0;1
190000.0;2.269937;48.932881;920250000M;920250000M0583;4876;65.39;3.0;0
531000.0;2.252587;48.932724;920250000B;920250000B0252;4198;97.0;5.0;0
428970.0;2.233542;48.91039;92025000CF;92025000CF0198;1564;77.2;4.0;0
217022.0;2.257624;48.916171;92025000AG;92025000AG0267;4450;29.6;2.0;0
297500.0;2.266898;48.926273;920250000Q;920250000Q0218;3110;48.99;3.0;0
442000.0;2.249391;48.921706;92025000AN;92025000AN0761;3170;67.42;3.0;0
240804.0;2.254908;48.932807;920250000A;920250000A0117;0010;43.0;2.0;1
408000.0;2.256848;48.929046;920250000G;920250000G0046;6150;67.26;3.0;0
286800.0;2.247842;48.9232;92025000BJ;92025000BJ0072;0065;62.52;3.0;0
384975.0;2.25553;48.922533;92025000AB;92025000AB0331;4462;77.24;4.0;0
334900.0;2.246296;48.927685;92025000BS;92025000BS0073;7165;73.29;4.0;0
353100.0;2.25325;48.917611;92025000AG;92025000AG0295;4442;71.14;3.0;0
460000.0;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;86.0;4.0;1
80500.0;2.257212;48.915084;92025000AJ;92025000AJ0282;9611;24.13;1.0;0
181000.0;2.271729;48.931355;920250000N;920250000N0439;6860;55.7;2.0;0
435188.0;2.271487;48.929708;920250000O;920250000O0513;1512;96.0;4.0;1
310346.0;2.254908;48.932807;920250000A;920250000A0117;0010;60.0;3.0;1
197100.0;2.242713;48.916852;92025000AV;92025000AV0327;0105;35.48;2.0;0
520000.0;2.239927;48.910083;92025000BC;92025000BC0129;7212;99.14;6.0;0
291000.0;2.248238;48.921239;92025000AN;92025000AN0743;3170;59.36;3.0;0
175000.0;2.247144;48.924855;92025000BJ;92025000BJ0045;3113;27.01;1.0;0
343000.0;2.238936;48.90986;92025000BC;92025000BC0123;3670;50.34;2.0;0
410000.0;2.254603;48.928704;920250000G;920250000G0004;9614;83.48;4.0;0
275260.0;2.260831;48.922631;920250000Z;920250000Z0138;4480;35.93;2.0;0
220000.0;2.231581;48.914709;92025000BE;92025000BE0066;3121;38.2;2.0;0
340000.0;2.254908;48.932807;920250000A;920250000A0117;0010;60.0;3.0;1
204500.0;2.249246;48.924507;92025000BJ;92025000BJ0025;8825;32.68;2.0;0
286000.0;2.259733;48.921197;920250000Z;920250000Z0058;8881;52.97;3.0;0
220000.0;2.246603;48.923661;92025000BK;92025000BK0158;0065;40.76;3.0;0
344900.0;2.254908;48.932807;920250000A;920250000A0117;0010;61.0;3.0;1
359170.0;2.261605;48.92156;920250000Z;920250000Z0132;9653;71.27;4.0;0
245000.0;2.245992;48.921918;92025000BI;92025000BI0093;4115;63.26;3.0;0
374000.0;2.264779;48.932588;920250000K;920250000K0307;4745;84.0;4.0;0
252000.0;2.254453;48.91433;92025000AJ;92025000AJ0192;2539;36.03;2.0;0
130000.0;2.263453;48.929302;920250000I;920250000I0191;7291;22.01;1.0;0
235620.0;2.237491;48.922623;92025000BO;92025000BO0355;7278;50.32;2.0;0
406000.0;2.269419;48.932415;920250000M;920250000M0887;7163;106.0;5.0;1
378019.2;2.241498;48.924817;92025000BL;92025000BL0194;9970;79.6;4.0;1
287667.0;2.23866;48.910519;92025000BC;92025000BC0167;0126;44.65;3.0;0
187000.0;2.259628;48.92539;920250000T;920250000T0307;6215;32.01;1.0;0
331837.0;2.257353;48.92307;92025000AB;92025000AB0325;0765;60.09;3.0;0
375000.0;2.253965;48.914015;92025000AJ;92025000AJ0294;2539;67.0;3.0;0
115000.0;2.233764;48.912542;92025000BD;92025000BD0099;0025;20.45;1.0;0
254505.0;2.254908;48.932807;920250000A;920250000A0117;0010;42.0;2.0;1
237000.0;2.242915;48.925927;92025000BR;92025000BR0290;3200;60.44;3.0;0
205000.0;2.238349;48.914489;92025000AY;92025000AY0076;1580;48.53;2.0;0
304000.0;2.255168;48.929401;920250000G;920250000G0227;9614;48.0;2.0;1
326000.0;2.255168;48.929401;920250000G;920250000G0227;9614;66.0;3.0;1
206250.0;2.252954;48.922443;92025000AC;92025000AC0152;0077;38.0;2.0;0
275970.0;2.254908;48.932807;920250000A;920250000A0117;0010;48.0;2.0;1
130000.0;2.246255;48.926389;92025000BS;92025000BS0012;7165;47.21;3.0;0
356000.0;2.251921;48.921641;92025000AD;92025000AD0118;4442;64.14;3.0;0
368260.0;2.246931;48.925093;92025000BJ;92025000BJ0092;3113;62.0;3.0;1
454412.8;2.241498;48.924817;92025000BL;92025000BL0194;9970;85.0;4.0;1
231000.0;2.226255;48.917958;92025000BQ;92025000BQ0293;1666;67.57;4.0;0
83000.0;2.244995;48.920762;92025000AN;92025000AN0022;4115;27.0;2.0;0
198160.0;2.246603;48.923661;92025000BK;92025000BK0158;0065;48.34;3.0;0
367000.0;2.264779;48.932588;920250000K;920250000K0307;4745;66.0;3.0;0
290000.0;2.256212;48.916009;92025000AJ;92025000AJ0094;3645;46.02;2.0;0
430000.0;2.255637;48.923411;92025000AB;92025000AB0334;9163;69.36;3.0;0
346950.0;2.25553;48.922533;92025000AB;92025000AB0331;0765;60.63;3.0;0
150000.0;2.252803;48.926344;920250000D;920250000D0013;9614;22.02;1.0;0
170800.0;2.267897;48.923016;920250000V;920250000V0119;6210;28.06;1.0;0
234300.0;2.260521;48.923527;920250000X;920250000X0180;9653;53.01;2.0;0
308741.0;2.233542;48.91039;92025000CF;92025000CF0198;0135;48.78;2.0;0
258000.0;2.255168;48.929401;920250000G;920250000G0227;9614;44.0;3.0;1
471200.0;2.260407;48.923087;920250000X;920250000X0181;4480;75.49;4.0;0
449900.0;2.255288;48.923163;92025000AB;92025000AB0066;0765;84.92;4.0;0
357600.0;2.227959;48.916036;92025000BF;92025000BF0370;1564;70.82;3.0;0
528909.94;2.252587;48.932724;920250000B;920250000B0252;4198;82.37;4.0;0
175000.0;2.246603;48.923661;92025000BK;92025000BK0158;0065;50.78;3.0;0
439000.0;2.251771;48.924594;92025000AC;92025000AC0429;9130;64.2;3.0;0
294000.0;2.246296;48.927685;92025000BS;92025000BS0073;7165;65.08;3.0;0
268000.0;2.2618;48.927419;920250000S;920250000S0164;8540;60.32;3.0;0
395000.0;2.26215;48.924857;920250000U;920250000U0189;6235;67.08;3.0;0
275000.0;2.252037;48.920215;92025000AM;92025000AM0199;4442;41.44;2.0;0
366921.0;2.26862;48.929634;920250000O;920250000O0009;3162;77.0;4.0;1
294700.0;2.249391;48.921706;92025000AN;92025000AN0761;3170;49.55;2.0;0
278160.0;2.259442;48.92301;92025000AB;92025000AB0002;4880;56.22;3.0;0
214000.0;2.260147;48.933013;920250000H;920250000H0298;0159;54.21;3.0;0
159982.0;2.269734;48.927952;920250000Q;920250000Q0436;8532;28.0;1.0;1
340000.0;2.26862;48.929634;920250000O;920250000O0009;3162;61.0;3.0;1
255000.0;2.251975;48.924553;92025000AC;92025000AC0411;9130;48.01;3.0;0
385000.0;2.252545;48.926706;920250000D;920250000D0079;9614;73.66;5.0;0
367800.0;2.26862;48.929634;920250000O;920250000O0009;3162;77.0;4.0;1
344000.0;2.225932;48.915546;92025000BZ;92025000BZ0194;6160;60.17;3.0;0
340000.0;2.254889;48.921821;92025000AE;92025000AE0035;6158;64.83;3.0;0
345240.0;2.232262;48.911353;92025000CF;92025000CF0225;1564;68.02;3.0;0
302345.0;2.254908;48.932807;920250000A;920250000A0117;0010;62.0;3.0;1
277728.75;2.254908;48.932807;920250000A;920250000A0117;0010;61.0;3.0;1
303412.0;2.25727;48.932916;920250000H;920250000H0475;3576;41.0;2.0;1
555000.0;2.25721;48.914845;92025000AJ;92025000AJ0136;3545;88.04;4.0;0
142500.0;2.25219;48.918311;92025000AM;92025000AM0056;4442;25.0;1.0;0
250000.0;2.241772;48.911085;92025000AR;92025000AR0066;1646;38.21;2.0;0
169600.0;2.271729;48.931355;920250000N;920250000N0439;6860;48.22;2.0;0
550000.0;2.240321;48.911042;92025000AZ;92025000AZ0176;0126;82.45;5.0;0
308000.0;2.255168;48.929401;920250000G;920250000G0227;9614;39.0;2.0;1
311220.0;2.25553;48.922533;92025000AB;92025000AB0331;0765;61.12;3.0;0
533400.0;2.246088;48.922762;92025000BK;92025000BK0257;7278;80.0;3.0;0
368000.0;2.259853;48.920417;920250000Z;920250000Z0014;6158;53.0;2.0;0
339700.0;2.25553;48.922533;92025000AB;92025000AB0331;4462;77.76;4.0;0
220000.0;2.258727;48.93356;920250000H;920250000H0230;0130;68.22;4.0;0
303000.0;2.253909;48.921498;92025000AD;92025000AD0099;6154;54.2;3.0;0
255000.0;2.237342;48.913496;92025000AY;92025000AY0155;0025;49.96;2.0;0
260000.0;2.24232;48.922585;92025000BK;92025000BK0237;8825;46.53;2.0;0
255000.0;2.257571;48.921342;92025000AE;92025000AE0106;6158;38.64;2.0;0
358217.0;2.241498;48.924817;92025000BL;92025000BL0194;9970;80.0;4.0;1
230000.0;2.226255;48.917958;92025000BQ;92025000BQ0293;1666;56.0;3.0;0
382000.0;2.253048;48.916459;92025000AG;92025000AG0090;4442;63.85;3.0;0
262000.0;2.268964;48.928466;920250000Q;920250000Q0394;1512;36.72;2.0;0
425000.0;2.252545;48.926706;920250000D;920250000D0079;9614;70.0;4.0;0
250000.0;2.255864;48.919717;92025000AF;92025000AF0025;1491;49.02;3.0;0
263900.0;2.254908;48.932807;920250000A;920250000A0117;0010;43.0;2.0;1
186787.55;2.232826;48.916421;92025000BG;92025000BG0287;4115;28.52;1.0;0
445999.8;2.241498;48.924817;92025000BL;92025000BL0194;9970;83.0;4.0;1
177000.0;2.253243;48.922216;92025000AC;92025000AC0140;0077;27.0;1.0;0
165000.0;2.236011;48.912683;92025000AZ;92025000AZ0066;1634;21.38;1.0;0
388504.0;2.254908;48.932807;920250000A;920250000A0117;0010;80.0;4.0;1
175000.0;2.267088;48.933211;920250000L;920250000L0310;4876;63.39;3.0;0
158000.0;2.262415;48.925841;920250000T;920250000T0228;4730;37.0;2.0;0
200000.0;2.23866;48.910519;92025000BC;92025000BC0167;0126;37.86;3.0;0
300000.0;2.236954;48.91127;92025000AZ;92025000AZ0081;1634;56.73;3.0;0
105000.0;2.235679;48.913889;92025000AY;92025000AY0020;7215;30.0;2.0;0
244970.0;2.23847;48.909971;92025000BC;92025000BC0091;3670;37.02;3.0;0
347150.8;2.24875;48.923265;92025000BJ;92025000BJ0056;3113;77.04;4.0;0
252000.0;2.249579;48.923907;92025000BJ;92025000BJ0080;8825;43.52;2.0;0
392500.0;2.257416;48.914119;92025000AJ;92025000AJ0150;9611;67.27;4.0;0
230000.0;2.258424;48.917583;92025000AH;92025000AH0115;7235;43.0;2.0;0
212000.0;2.271327;48.932649;920250000M;920250000M0584;4876;80.19;4.0;0
263900.0;2.254908;48.932807;920250000A;920250000A0117;0010;42.0;2.0;1
340000.0;2.233656;48.913788;92025000BD;92025000BD0018;4270;53.03;2.0;0
510000.0;2.254803;48.923235;92025000AC;92025000AC0408;6870;83.08;3.0;0
335000.0;2.251921;48.921641;92025000AD;92025000AD0118;4442;61.86;3.0;0
386316.0;2.241498;48.924817;92025000BL;92025000BL0194;9970;80.0;4.0;1
319000.0;2.255268;48.917996;92025000AF;92025000AF0124;2539;56.01;2.0;0
290000.0;2.257416;48.914119;92025000AJ;92025000AJ0150;9611;48.51;3.0;0
118720.0;2.269149;48.925571;920250000P;920250000P0142;0022;17.03;2.0;0
365514.84;2.241498;48.924817;92025000BL;92025000BL0194;9970;83.0;4.0;1
411450.0;2.241498;48.924817;92025000BL;92025000BL0194;9970;82.0;4.0;1
221000.0;2.258717;48.923197;92025000AB;92025000AB0326;4880;53.25;2.0;0
420000.0;2.25373;48.932497;920250000B;920250000B0250;0010;90.0;4.0;1
175000.0;2.246603;48.923661;92025000BK;92025000BK0158;0065;33.2;2.0;0
443200.0;2.251529;48.917143;92025000AL;92025000AL0186;4433;63.21;2.0;0
353288.0;2.241029;48.913379;92025000AS;92025000AS0194;4166;53.32;3.0;0
236000.0;2.23921;48.918651;92025000BH;92025000BH0281;4115;39.88;1.0;0
487700.0;2.25463;48.925703;920250000E;920250000E0068;5110;81.74;4.0;0
197193.0;2.246603;48.923661;92025000BK;92025000BK0158;0065;48.65;3.0;0
400000.0;2.255351;48.925558;920250000E;920250000E0071;3685;69.71;3.0;0
346000.0;2.253965;48.914015;92025000AJ;92025000AJ0294;4442;62.79;3.0;0
324200.0;2.245992;48.921918;92025000BI;92025000BI0093;4115;77.13;4.0;0
460000.0;2.232656;48.922969;92025000BX;92025000BX0218;8136;91.38;4.0;0
165000.0;2.255872;48.91846;92025000AF;92025000AF0225;0055;25.37;1.0;0
199900.0;2.265356;48.92382;920250000X;920250000X0042;6125;33.11;2.0;0
256174.5;2.245552;48.920913;92025000AN;92025000AN0749;4115;34.03;2.0;0
307900.0;2.257252;48.917498;92025000AG;92025000AG0216;4765;40.39;2.0;0
267850.0;2.254603;48.928704;920250000G;920250000G0004;9614;40.11;2.0;0
175000.0;2.253031;48.918121;92025000AF;92025000AF0247;4442;32.92;2.0;0
229463.0;2.26862;48.929634;920250000O;920250000O0009;3162;43.0;2.0;1
398000.0;2.253583;48.92694;920250000F;920250000F0008;9614;66.0;3.0;0
192000.0;2.271327;48.932649;920250000M;920250000M0584;4876;70.44;3.0;0
344000.0;2.260678;48.922666;920250000Z;920250000Z0136;9653;66.13;4.0;0
266990.0;2.245373;48.914095;92025000AT;92025000AT0189;8830;42.31;2.0;0
157000.0;2.26128;48.919733;920250000Z;920250000Z0104;6158;22.31;1.0;0
210000.0;2.254908;48.932807;920250000A;920250000A0117;0010;37.0;1.0;1
455000.0;2.249391;48.921706;92025000AN;92025000AN0761;3170;83.86;4.0;0
145000.0;2.240827;48.920005;92025000BH;92025000BH0186;0666;39.0;2.0;0
237000.0;2.241189;48.91131;92025000AZ;92025000AZ0291;1646;33.93;2.0;0
240000.0;2.245196;48.917227;92025000AT;92025000AT0005;0780;74.46;3.0;0
441300.0;2.25373;48.932497;920250000B;920250000B0250;0010;84.0;4.0;1
460000.0;2.269419;48.932415;920250000M;920250000M0887;7163;106.0;5.0;1
220000.0;2.246255;48.926389;92025000BS;92025000BS0012;7165;44.59;3.0;0
419363.0;2.271487;48.929708;920250000O;920250000O0513;1512;88.0;4.0;1
58000.0;2.257414;48.914369;92025000AJ;92025000AJ0298;9611;12.5;1.0;0
203700.0;2.242958;48.919942;92025000AU;92025000AU0062;4115;31.72;1.0;0
191000.0;2.226574;48.915595;92025000BZ;92025000BZ0174;1564;31.4;1.0;0
304000.0;2.256627;48.916413;92025000AG;92025000AG0188;4765;45.5;3.0;0
316500.0;2.26862;48.929634;920250000O;920250000O0009;3162;61.0;3.0;1
208780.0;2.253815;48.917314;92025000AG;92025000AG0051;4780;28.59;2.0;0
135000.0;2.231539;48.90906;92025000CG;92025000CG0003;3170;26.57;2.0;0
329000.0;2.258395;48.917251;92025000AH;92025000AH0316;7235;59.14;2.0;0
168000.0;2.258395;48.917251;92025000AH;92025000AH0316;7235;30.04;1.0;0
123000.0;2.235399;48.909369;92025000CG;92025000CG0079;1564;22.57;1.0;0
150000.0;2.255408;48.926728;920250000F;920250000F0051;0740;21.61;1.0;0
345000.0;2.244163;48.925903;92025000BR;92025000BR0128;0132;59.66;3.0;0
188000.0;2.266068;48.92923;920250000R;920250000R0327;6127;40.08;1.0;0
326000.0;2.252545;48.926706;920250000D;920250000D0079;9614;59.51;4.0;0
230500.0;2.256931;48.922358;92025000AB;92025000AB0109;6158;40.74;2.0;0
155000.0;2.265356;48.92382;920250000X;920250000X0042;6125;33.64;2.0;0
399000.0;2.25553;48.922533;92025000AB;92025000AB0331;4462;76.91;4.0;0
225000.0;2.247156;48.921722;92025000AN;92025000AN0486;4115;63.32;3.0;0
275800.0;2.241985;48.925805;92025000BR;92025000BR0175;3200;69.09;3.0;0
188140.0;2.267897;48.923016;920250000V;920250000V0119;6210;30.67;3.0;0
250000.0;2.254746;48.928869;920250000G;920250000G0140;9614;56.29;3.0;0
164450.0;2.238498;48.925608;92025000BX;92025000BX0193;4628;29.0;1.0;0
217945.0;2.254908;48.932807;920250000A;920250000A0117;0010;43.0;2.0;1
359000.0;2.266023;48.923024;920250000V;920250000V0011;9120;53.34;3.0;0
175000.0;2.260147;48.933013;920250000H;920250000H0298;0159;39.2;2.0;0
353800.0;2.261605;48.92156;920250000Z;920250000Z0132;9653;67.0;3.0;0
403500.0;2.238498;48.925608;92025000BX;92025000BX0193;4628;81.34;4.0;0
234000.0;2.226255;48.917958;92025000BQ;92025000BQ0293;1666;67.21;4.0;0
205000.0;2.236011;48.912683;92025000AZ;92025000AZ0066;1634;31.95;2.0;0
502000.0;2.253666;48.926823;920250000F;920250000F0007;9614;96.77;5.0;0
276650.0;2.253079;48.920223;92025000AF;92025000AF0176;4442;42.26;2.0;0
301554.0;2.26862;48.929634;920250000O;920250000O0009;3162;60.0;3.0;1
279060.0;2.251921;48.921641;92025000AD;92025000AD0118;4442;62.0;3.0;0
176960.0;2.235679;48.913889;92025000AY;92025000AY0020;7215;55.3;3.0;0
453000.0;2.257879;48.919849;92025000AE;92025000AE0216;0660;72.35;3.0;0
128000.0;2.25801;48.915354;92025000AI;92025000AI0016;9611;18.13;1.0;0
246958.0;2.254908;48.932807;920250000A;920250000A0117;0010;43.0;2.0;1
278000.0;2.248238;48.921239;92025000AN;92025000AN0743;3170;44.87;2.0;0
320000.0;2.257495;48.914518;92025000AJ;92025000AJ0140;9611;54.03;3.0;0
330000.0;2.238539;48.9097;92025000BC;92025000BC0194;7212;50.45;3.0;0
349730.0;2.239495;48.910009;92025000BC;92025000BC0127;7212;63.05;3.0;0
189000.0;2.248695;48.920468;92025000AO;92025000AO0198;4720;26.56;2.0;0
201500.0;2.256345;48.930443;920250000H;920250000H0522;9614;55.52;3.0;0
430000.0;2.248435;48.923431;92025000BJ;92025000BJ0054;4245;94.47;4.0;0
330000.0;2.247842;48.9232;92025000BJ;92025000BJ0072;0065;70.99;3.0;0
120000.0;2.232826;48.916421;92025000BG;92025000BG0287;4115;27.89;1.0;0
444000.0;2.257256;48.917317;92025000AG;92025000AG0272;4765;69.0;3.0;0
311650.0;2.245438;48.926059;92025000BS;92025000BS0078;0132;63.46;3.0;0
200000.0;2.256627;48.916413;92025000AG;92025000AG0188;4765;33.72;2.0;0
280000.0;2.255168;48.929401;920250000G;920250000G0227;9614;47.0;2.0;1
440552.62;2.241498;48.924817;92025000BL;92025000BL0194;9970;83.0;4.0;1
215800.0;2.267088;48.933211;920250000L;920250000L0310;4876;77.35;4.0;0
212000.0;2.259246;48.921348;920250000Z;920250000Z0062;6158;31.98;2.0;0
320896.0;2.26862;48.929634;920250000O;920250000O0009;3162;62.0;3.0;1
550000.0;2.25871;48.917875;92025000AH;92025000AH0117;6251;83.44;4.0;0
225000.0;2.25582;48.926037;920250000F;920250000F0181;2553;39.88;2.0;0
324750.0;2.264668;48.921218;920250000Y;920250000Y0292;9653;56.7;3.0;0
185000.0;2.255139;48.917996;92025000AF;92025000AF0125;7170;35.78;2.0;0
260233.0;2.26862;48.929634;920250000O;920250000O0009;3162;46.0;2.0;1
249800.0;2.253238;48.927224;920250000D;920250000D0072;5280;41.36;2.0;0
138500.0;2.252961;48.92674;920250000D;920250000D0078;9614;22.13;1.0;0
152381.0;2.255355;48.92065;92025000AE;92025000AE0215;1491;52.27;2.0;0
180000.0;2.232864;48.916043;92025000BG;92025000BG0314;4115;26.49;2.0;0
75000.0;2.254803;48.923235;92025000AC;92025000AC0408;6870;11.73;1.0;0
324000.0;2.259755;48.920119;920250000Z;920250000Z0183;3595;48.76;2.0;0
142500.0;2.265712;48.93205;920250000K;920250000K0289;8567;24.95;1.0;0
143000.0;2.247147;48.915315;92025000AP;92025000AP0346;9680;18.0;1.0;0
428463.0;2.26862;48.929634;920250000O;920250000O0009;3162;86.0;4.0;1
295850.0;2.258444;48.914294;92025000AI;92025000AI0134;3545;43.65;2.0;0
326085.0;2.242915;48.925927;92025000BR;92025000BR0290;3200;63.83;3.0;0
437496.0;2.271487;48.929708;920250000O;920250000O0513;1512;106.0;5.0;1
316292.0;2.26862;48.929634;920250000O;920250000O0009;3162;67.0;3.0;1
165000.0;2.2618;48.927419;920250000S;920250000S0164;8540;30.0;2.0;0
450000.0;2.252587;48.932724;920250000B;920250000B0252;4198;82.0;4.0;1
287000.0;2.246296;48.927685;92025000BS;92025000BS0073;7165;61.2;3.0;0
368733.0;2.241498;48.924817;92025000BL;92025000BL0194;9970;80.0;4.0;1
337000.0;2.26862;48.929634;920250000O;920250000O0009;3162;60.0;3.0;1
443000.0;2.225932;48.915546;92025000BZ;92025000BZ0194;6160;86.5;4.0;0
490057.97;2.241498;48.924817;92025000BL;92025000BL0194;9970;61.0;3.0;1
455000.0;2.25553;48.922533;92025000AB;92025000AB0331;4462;76.59;4.0;0
210000.0;2.267088;48.933211;920250000L;920250000L0310;4876;63.83;3.0;0
484000.0;2.256907;48.914533;92025000AJ;92025000AJ0144;3545;66.43;6.0;0
367491.66;2.26862;48.929634;920250000O;920250000O0009;3162;68.0;3.0;1
438750.0;2.253583;48.92694;920250000F;920250000F0008;9614;76.01;4.0;0
215000.0;2.254908;48.932807;920250000A;920250000A0117;0010;38.0;1.0;1
205000.0;2.256931;48.922358;92025000AB;92025000AB0109;6158;48.0;2.0;0
383229.0;2.271487;48.929708;920250000O;920250000O0513;1512;82.0;4.0;1
