valeur_fonciere;longitude;latitude;code_secteur_ville;id_parcelle;adresse_code_voie;lots_surface_logement;nombre_pieces_principales;construction_recente
305225.0;2.26862;48.929634;14;116;14;62.0;3.0;1
377750.0;2.233084;48.910817;71;699;71;63.74;3.0;0
522750.0;2.244163;48.925903;64;669;64;106.82;6.0;0
192000.0;2.254908;48.932807;0;0;0;35.0;1.0;1
398000.0;2.25727;48.932916;7;89;7;77.5;4.0;1
343700.0;2.24826;48.924122;56;608;56;66.48;3.0;0
230000.0;2.252133;48.920423;36;429;36;46.97;2.0;0
370491.0;2.241498;48.924817;58;644;58;81.0;4.0;1
202500.0;2.227959;48.916036;52;587;52;35.21;1.0;0
384397.0;2.23829;48.92626;67;683;67;77.59;3.0;0
218033.0;2.254908;48.932807;0;0;0;42.0;2.0;1
319200.0;2.24232;48.922585;57;639;57;61.1;3.0;0
180000.0;2.246255;48.926389;65;676;65;42.37;3.0;0
336000.0;2.240846;48.92378;58;642;58;61.9;3.0;0
377075.0;2.254908;48.932807;0;0;0;80.0;4.0;1
330000.0;2.25553;48.922533;25;268;25;60.92;3.0;0
207650.0;2.254126;48.914721;33;393;33;29.64;1.0;0
300000.0;2.260521;48.923527;22;209;22;58.6;3.0;0
365000.0;2.253839;48.914983;33;401;33;50.0;3.0;0
275000.0;2.249767;48.923785;56;610;56;40.99;2.0;0
185000.0;2.247144;48.924855;56;613;56;44.23;2.0;0
339247.0;2.264766;48.928949;17;151;17;70.84;4.0;0
333175.0;2.26862;48.929634;14;116;14;60.0;3.0;1
323550.0;2.247832;48.925286;56;627;56;72.11;3.0;0
387000.0;2.245438;48.926059;65;678;65;80.92;4.0;0
399000.0;2.253299;48.925575;4;29;4;72.46;4.0;0
273600.0;2.243451;48.911887;41;463;41;52.0;2.0;0
306600.0;2.257378;48.914498;33;384;33;47.95;3.0;0
185000.0;2.232826;48.916421;53;592;53;40.62;2.0;0
362450.0;2.247969;48.914139;40;451;40;58.89;3.0;0
199000.0;2.246255;48.926389;65;676;65;42.01;3.0;0
290000.0;2.249391;48.921706;37;440;37;41.55;2.0;0
255000.0;2.228576;48.915923;52;585;52;51.0;2.0;0
291800.0;2.227959;48.916036;52;587;52;47.26;2.0;0
400000.0;2.244163;48.925903;64;669;64;77.43;4.0;0
298000.0;2.235928;48.910174;49;555;49;48.87;2.0;0
359000.0;2.25727;48.932916;7;89;7;64.0;3.0;1
345000.0;2.238498;48.925608;67;681;67;69.25;3.0;0
449000.0;2.261195;48.91762;31;354;31;65.47;3.0;0
197000.0;2.253366;48.927493;3;14;3;36.71;2.0;0
289312.0;2.254908;48.932807;0;0;0;60.0;3.0;1
407831.0;2.23158;48.913271;50;558;50;59.39;3.0;0
130000.0;2.249246;48.924507;56;611;56;21.0;1.0;0
360000.0;2.252296;48.916431;35;423;35;61.01;3.0;0
353425.0;2.241498;48.924817;58;644;58;83.0;4.0;1
223000.0;2.241156;48.910472;49;547;49;48.0;2.0;0
335000.0;2.225932;48.915546;68;690;68;61.37;3.0;0
210000.0;2.253466;48.927905;3;24;3;41.95;2.0;0
266300.0;2.246931;48.925093;56;623;56;44.0;2.0;1
229000.0;2.260147;48.933013;7;88;7;54.34;3.0;0
395000.0;2.255627;48.921497;28;302;28;66.18;3.0;0
246000.0;2.257353;48.92307;25;266;25;43.18;2.0;0
100000.0;2.244995;48.920762;37;433;37;25.0;2.0;0
90000.0;2.244995;48.920762;37;433;37;20.0;2.0;0
142583.0;2.253753;48.927312;5;61;5;22.64;2.0;0
560062.1;2.255887;48.914887;33;372;33;76.06;3.0;0
313775.0;2.254908;48.932807;0;0;0;61.0;3.0;1
246250.0;2.256345;48.930443;7;93;7;67.0;4.0;0
200000.0;2.258727;48.93356;7;87;7;57.87;3.0;0
184000.0;2.257212;48.915084;33;403;33;24.03;1.0;0
373000.0;2.262017;48.923727;22;207;22;66.3;3.0;0
451000.0;2.252587;48.932724;1;5;1;81.0;4.0;0
315621.0;2.254908;48.932807;0;0;0;60.0;3.0;1
371317.0;2.26862;48.929634;14;116;14;80.0;4.0;1
395000.0;2.256907;48.914533;33;386;33;60.0;3.0;0
455000.0;2.252587;48.932724;1;5;1;82.42;4.0;0
245200.0;2.254908;48.932807;0;0;0;42.0;2.0;1
198000.0;2.227959;48.916036;52;587;52;27.02;1.0;0
534900.0;2.254908;48.932807;0;0;0;104.0;6.0;1
491000.0;2.252587;48.932724;1;5;1;106.0;5.0;0
379600.0;2.240827;48.920005;54;602;54;83.97;4.0;0
100000.0;2.25553;48.922533;25;268;25;26.57;1.0;0
309000.0;2.246088;48.922762;57;640;57;67.38;3.0;0
306829.0;2.254908;48.932807;0;0;0;61.0;3.0;1
438000.0;2.255366;48.929762;6;82;6;84.53;3.0;1
198000.0;2.25463;48.925703;4;34;4;42.18;2.0;0
491375.2;2.232656;48.922969;67;684;67;82.0;4.0;0
225000.0;2.251921;48.921641;27;298;27;43.34;2.0;0
240000.0;2.25553;48.922533;25;268;25;50.82;1.0;0
169400.0;2.267088;48.933211;11;108;11;62.47;3.0;0
289238.0;2.253692;48.914612;33;395;33;49.13;3.0;0
197897.0;2.237877;48.916895;46;492;46;35.11;2.0;0
104000.0;2.254453;48.91433;33;392;33;20.0;1.0;0
366200.0;2.231436;48.914775;51;580;51;65.96;3.0;0
365000.0;2.259685;48.924004;19;158;19;88.31;5.0;0
398000.0;2.255366;48.929762;6;82;6;81.0;4.0;1
200000.0;2.260147;48.933013;7;88;7;64.26;3.0;0
344051.0;2.266898;48.926273;16;138;16;49.83;2.0;0
304104.0;2.254908;48.932807;0;0;0;60.0;3.0;1
375225.0;2.237342;48.913496;47;507;47;64.89;3.0;0
403000.0;2.232656;48.922969;67;684;67;91.0;5.0;0
266000.0;2.26862;48.929634;14;116;14;43.0;2.0;1
419800.0;2.255553;48.923668;25;254;25;68.78;5.0;0
200000.0;2.260147;48.933013;7;88;7;64.65;4.0;0
255000.0;2.264668;48.921218;23;230;23;44.11;2.0;0
375500.0;2.271816;48.926571;15;122;15;67.39;3.0;0
134615.0;2.264811;48.923865;22;202;22;20.47;1.0;0
369800.0;2.26862;48.929634;14;116;14;81.0;7.0;1
400000.0;2.263199;48.924723;20;179;20;88.17;3.0;0
478000.0;2.252587;48.932724;1;5;1;106.0;5.0;0
360000.0;2.248435;48.923431;56;614;56;80.75;4.0;0
278180.0;2.263199;48.924723;20;179;20;46.51;2.0;0
195000.0;2.269937;48.932881;12;111;12;60.57;3.0;0
213000.0;2.264816;48.920899;23;228;23;32.59;1.0;0
260000.0;2.257306;48.917849;30;337;30;34.66;2.0;0
270000.0;2.255168;48.929401;6;83;6;45.0;2.0;1
435805.0;2.246931;48.925093;56;623;56;83.0;4.0;1
220600.0;2.233117;48.921747;61;658;61;38.65;1.0;0
425300.0;2.260521;48.923527;22;209;22;68.87;3.0;0
181643.0;2.260147;48.933013;7;88;7;54.61;3.0;0
212000.0;2.238498;48.925608;67;681;67;41.02;2.0;0
273900.0;2.254908;48.932807;0;0;0;42.0;2.0;1
239000.0;2.261488;48.914527;32;364;32;40.03;2.0;0
178000.0;2.238498;48.925608;67;681;67;32.43;1.0;0
482400.0;2.246931;48.925093;56;623;56;87.0;4.0;1
200000.0;2.252219;48.919081;36;427;36;42.29;2.0;0
270000.0;2.255168;48.929401;6;83;6;45.0;2.0;1
283500.0;2.25553;48.922533;25;268;25;56.0;3.0;0
329200.0;2.242488;48.911541;41;455;41;63.75;3.0;0
287970.4;2.235633;48.913052;47;509;47;43.47;3.0;0
274400.0;2.266021;48.922241;21;198;21;44.0;2.0;0
195000.0;2.271327;48.932649;12;112;12;65.12;3.0;0
370000.0;2.243444;48.915559;43;480;43;73.54;4.0;0
380000.0;2.257204;48.924137;4;49;4;77.2;4.0;0
298829.0;2.254908;48.932807;0;0;0;60.0;3.0;1
330900.0;2.254908;48.932807;0;0;0;62.0;3.0;1
160000.0;2.253261;48.916964;30;346;30;23.73;1.0;0
262900.0;2.254908;48.932807;0;0;0;42.0;2.0;1
190000.0;2.269937;48.932881;12;111;12;65.39;3.0;0
531000.0;2.252587;48.932724;1;5;1;97.0;5.0;0
428970.0;2.233542;48.91039;71;697;71;77.2;4.0;0
217022.0;2.257624;48.916171;30;341;30;29.6;2.0;0
297500.0;2.266898;48.926273;16;138;16;48.99;3.0;0
442000.0;2.249391;48.921706;37;440;37;67.42;3.0;0
240804.0;2.254908;48.932807;0;0;0;43.0;2.0;1
408000.0;2.256848;48.929046;6;75;6;67.26;3.0;0
286800.0;2.247842;48.9232;56;618;56;62.52;3.0;0
384975.0;2.25553;48.922533;25;268;25;77.24;4.0;0
334900.0;2.246296;48.927685;65;677;65;73.29;4.0;0
353100.0;2.25325;48.917611;30;345;30;71.14;3.0;0
460000.0;2.246931;48.925093;56;623;56;86.0;4.0;1
80500.0;2.257212;48.915084;33;403;33;24.13;1.0;0
181000.0;2.271729;48.931355;13;115;13;55.7;2.0;0
435188.0;2.271487;48.929708;14;120;14;96.0;4.0;1
310346.0;2.254908;48.932807;0;0;0;60.0;3.0;1
197100.0;2.242713;48.916852;45;489;45;35.48;2.0;0
520000.0;2.239927;48.910083;49;543;49;99.14;6.0;0
291000.0;2.248238;48.921239;37;438;37;59.36;3.0;0
175000.0;2.247144;48.924855;56;613;56;27.01;1.0;0
343000.0;2.238936;48.90986;49;541;49;50.34;2.0;0
410000.0;2.254603;48.928704;6;73;6;83.48;4.0;0
275260.0;2.260831;48.922631;24;243;24;35.93;2.0;0
220000.0;2.231581;48.914709;51;573;51;38.2;2.0;0
340000.0;2.254908;48.932807;0;0;0;60.0;3.0;1
204500.0;2.249246;48.924507;56;611;56;32.68;2.0;0
286000.0;2.259733;48.921197;24;234;24;52.97;3.0;0
220000.0;2.246603;48.923661;57;635;57;40.76;3.0;0
344900.0;2.254908;48.932807;0;0;0;61.0;3.0;1
359170.0;2.261605;48.92156;24;241;24;71.27;4.0;0
245000.0;2.245992;48.921918;55;607;55;63.26;3.0;0
374000.0;2.264779;48.932588;10;107;10;84.0;4.0;0
252000.0;2.254453;48.91433;33;392;33;36.03;2.0;0
130000.0;2.263453;48.929302;8;95;8;22.01;1.0;0
235620.0;2.237491;48.922623;61;655;61;50.32;2.0;0
406000.0;2.269419;48.932415;12;114;12;106.0;5.0;1
378019.2;2.241498;48.924817;58;644;58;79.6;4.0;1
287667.0;2.23866;48.910519;49;550;49;44.65;3.0;0
187000.0;2.259628;48.92539;19;169;19;32.01;1.0;0
331837.0;2.257353;48.92307;25;266;25;60.09;3.0;0
375000.0;2.253965;48.914015;33;404;33;67.0;3.0;0
115000.0;2.233764;48.912542;50;560;50;20.45;1.0;0
254505.0;2.254908;48.932807;0;0;0;42.0;2.0;1
237000.0;2.242915;48.925927;64;673;64;60.44;3.0;0
205000.0;2.238349;48.914489;47;502;47;48.53;2.0;0
304000.0;2.255168;48.929401;6;83;6;48.0;2.0;1
326000.0;2.255168;48.929401;6;83;6;66.0;3.0;1
206250.0;2.252954;48.922443;26;276;26;38.0;2.0;0
275970.0;2.254908;48.932807;0;0;0;48.0;2.0;1
130000.0;2.246255;48.926389;65;676;65;47.21;3.0;0
356000.0;2.251921;48.921641;27;298;27;64.14;3.0;0
368260.0;2.246931;48.925093;56;623;56;62.0;3.0;1
454412.8;2.241498;48.924817;58;644;58;85.0;4.0;1
231000.0;2.226255;48.917958;63;664;63;67.57;4.0;0
83000.0;2.244995;48.920762;37;433;37;27.0;2.0;0
198160.0;2.246603;48.923661;57;635;57;48.34;3.0;0
367000.0;2.264779;48.932588;10;107;10;66.0;3.0;0
290000.0;2.256212;48.916009;33;376;33;46.02;2.0;0
430000.0;2.255637;48.923411;25;269;25;69.36;3.0;0
346950.0;2.25553;48.922533;25;268;25;60.63;3.0;0
150000.0;2.252803;48.926344;3;10;3;22.02;1.0;0
170800.0;2.267897;48.923016;21;186;21;28.06;1.0;0
234300.0;2.260521;48.923527;22;209;22;53.01;2.0;0
308741.0;2.233542;48.91039;71;697;71;48.78;2.0;0
258000.0;2.255168;48.929401;6;83;6;44.0;3.0;1
471200.0;2.260407;48.923087;22;210;22;75.49;4.0;0
449900.0;2.255288;48.923163;25;255;25;84.92;4.0;0
357600.0;2.227959;48.916036;52;587;52;70.82;3.0;0
528909.94;2.252587;48.932724;1;5;1;82.37;4.0;0
175000.0;2.246603;48.923661;57;635;57;50.78;3.0;0
439000.0;2.251771;48.924594;26;290;26;64.2;3.0;0
294000.0;2.246296;48.927685;65;677;65;65.08;3.0;0
268000.0;2.2618;48.927419;18;154;18;60.32;3.0;0
395000.0;2.26215;48.924857;20;178;20;67.08;3.0;0
275000.0;2.252037;48.920215;36;431;36;41.44;2.0;0
366921.0;2.26862;48.929634;14;116;14;77.0;4.0;1
294700.0;2.249391;48.921706;37;440;37;49.55;2.0;0
278160.0;2.259442;48.92301;25;252;25;56.22;3.0;0
214000.0;2.260147;48.933013;7;88;7;54.21;3.0;0
159982.0;2.269734;48.927952;16;142;16;28.0;1.0;1
340000.0;2.26862;48.929634;14;116;14;61.0;3.0;1
255000.0;2.251975;48.924553;26;287;26;48.01;3.0;0
385000.0;2.252545;48.926706;3;20;3;73.66;5.0;0
367800.0;2.26862;48.929634;14;116;14;77.0;4.0;1
344000.0;2.225932;48.915546;68;690;68;60.17;3.0;0
340000.0;2.254889;48.921821;28;301;28;64.83;3.0;0
345240.0;2.232262;48.911353;71;700;71;68.02;3.0;0
302345.0;2.254908;48.932807;0;0;0;62.0;3.0;1
277728.75;2.254908;48.932807;0;0;0;61.0;3.0;1
303412.0;2.25727;48.932916;7;89;7;41.0;2.0;1
555000.0;2.25721;48.914845;33;381;33;88.04;4.0;0
142500.0;2.25219;48.918311;36;428;36;25.0;1.0;0
250000.0;2.241772;48.911085;41;456;41;38.21;2.0;0
169600.0;2.271729;48.931355;13;115;13;48.22;2.0;0
550000.0;2.240321;48.911042;48;521;48;82.45;5.0;0
308000.0;2.255168;48.929401;6;83;6;39.0;2.0;1
311220.0;2.25553;48.922533;25;268;25;61.12;3.0;0
533400.0;2.246088;48.922762;57;640;57;80.0;3.0;0
368000.0;2.259853;48.920417;24;232;24;53.0;2.0;0
339700.0;2.25553;48.922533;25;268;25;77.76;4.0;0
220000.0;2.258727;48.93356;7;87;7;68.22;4.0;0
303000.0;2.253909;48.921498;27;297;27;54.2;3.0;0
255000.0;2.237342;48.913496;47;507;47;49.96;2.0;0
260000.0;2.24232;48.922585;57;639;57;46.53;2.0;0
255000.0;2.257571;48.921342;28;305;28;38.64;2.0;0
358217.0;2.241498;48.924817;58;644;58;80.0;4.0;1
230000.0;2.226255;48.917958;63;664;63;56.0;3.0;0
382000.0;2.253048;48.916459;30;331;30;63.85;3.0;0
262000.0;2.268964;48.928466;16;140;16;36.72;2.0;0
425000.0;2.252545;48.926706;3;20;3;70.0;4.0;0
250000.0;2.255864;48.919717;29;312;29;49.02;3.0;0
263900.0;2.254908;48.932807;0;0;0;43.0;2.0;1
186787.55;2.232826;48.916421;53;592;53;28.52;1.0;0
445999.8;2.241498;48.924817;58;644;58;83.0;4.0;1
177000.0;2.253243;48.922216;26;275;26;27.0;1.0;0
165000.0;2.236011;48.912683;48;515;48;21.38;1.0;0
388504.0;2.254908;48.932807;0;0;0;80.0;4.0;1
175000.0;2.267088;48.933211;11;108;11;63.39;3.0;0
158000.0;2.262415;48.925841;19;163;19;37.0;2.0;0
200000.0;2.23866;48.910519;49;550;49;37.86;3.0;0
300000.0;2.236954;48.91127;48;516;48;56.73;3.0;0
105000.0;2.235679;48.913889;47;500;47;30.0;2.0;0
244970.0;2.23847;48.909971;49;536;49;37.02;3.0;0
347150.8;2.24875;48.923265;56;615;56;77.04;4.0;0
252000.0;2.249579;48.923907;56;620;56;43.52;2.0;0
392500.0;2.257416;48.914119;33;387;33;67.27;4.0;0
230000.0;2.258424;48.917583;31;352;31;43.0;2.0;0
212000.0;2.271327;48.932649;12;112;12;80.19;4.0;0
263900.0;2.254908;48.932807;0;0;0;42.0;2.0;1
340000.0;2.233656;48.913788;50;556;50;53.03;2.0;0
510000.0;2.254803;48.923235;26;286;26;83.08;3.0;0
335000.0;2.251921;48.921641;27;298;27;61.86;3.0;0
386316.0;2.241498;48.924817;58;644;58;80.0;4.0;1
319000.0;2.255268;48.917996;29;316;29;56.01;2.0;0
290000.0;2.257416;48.914119;33;387;33;48.51;3.0;0
118720.0;2.269149;48.925571;15;126;15;17.03;2.0;0
365514.84;2.241498;48.924817;58;644;58;83.0;4.0;1
411450.0;2.241498;48.924817;58;644;58;82.0;4.0;1
221000.0;2.258717;48.923197;25;267;25;53.25;2.0;0
420000.0;2.25373;48.932497;1;4;1;90.0;4.0;1
175000.0;2.246603;48.923661;57;635;57;33.2;2.0;0
443200.0;2.251529;48.917143;35;419;35;63.21;2.0;0
353288.0;2.241029;48.913379;42;468;42;53.32;3.0;0
236000.0;2.23921;48.918651;54;603;54;39.88;1.0;0
487700.0;2.25463;48.925703;4;34;4;81.74;4.0;0
197193.0;2.246603;48.923661;57;635;57;48.65;3.0;0
400000.0;2.255351;48.925558;4;36;4;69.71;3.0;0
346000.0;2.253965;48.914015;33;404;33;62.79;3.0;0
324200.0;2.245992;48.921918;55;607;55;77.13;4.0;0
460000.0;2.232656;48.922969;67;684;67;91.38;4.0;0
165000.0;2.255872;48.91846;29;322;29;25.37;1.0;0
199900.0;2.265356;48.92382;22;200;22;33.11;2.0;0
256174.5;2.245552;48.920913;37;439;37;34.03;2.0;0
307900.0;2.257252;48.917498;30;338;30;40.39;2.0;0
267850.0;2.254603;48.928704;6;73;6;40.11;2.0;0
175000.0;2.253031;48.918121;29;325;29;32.92;2.0;0
229463.0;2.26862;48.929634;14;116;14;43.0;2.0;1
398000.0;2.253583;48.92694;5;60;5;66.0;3.0;0
192000.0;2.271327;48.932649;12;112;12;70.44;3.0;0
344000.0;2.260678;48.922666;24;242;24;66.13;4.0;0
266990.0;2.245373;48.914095;43;479;43;42.31;2.0;0
157000.0;2.26128;48.919733;24;239;24;22.31;1.0;0
210000.0;2.254908;48.932807;0;0;0;37.0;1.0;1
455000.0;2.249391;48.921706;37;440;37;83.86;4.0;0
145000.0;2.240827;48.920005;54;602;54;39.0;2.0;0
237000.0;2.241189;48.91131;48;527;48;33.93;2.0;0
240000.0;2.245196;48.917227;43;475;43;74.46;3.0;0
441300.0;2.25373;48.932497;1;4;1;84.0;4.0;1
460000.0;2.269419;48.932415;12;114;12;106.0;5.0;1
220000.0;2.246255;48.926389;65;676;65;44.59;3.0;0
419363.0;2.271487;48.929708;14;120;14;88.0;4.0;1
58000.0;2.257414;48.914369;33;405;33;12.5;1.0;0
203700.0;2.242958;48.919942;44;482;44;31.72;1.0;0
191000.0;2.226574;48.915595;68;688;68;31.4;1.0;0
304000.0;2.256627;48.916413;30;333;30;45.5;3.0;0
316500.0;2.26862;48.929634;14;116;14;61.0;3.0;1
208780.0;2.253815;48.917314;30;329;30;28.59;2.0;0
135000.0;2.231539;48.90906;72;701;72;26.57;2.0;0
329000.0;2.258395;48.917251;31;356;31;59.14;2.0;0
168000.0;2.258395;48.917251;31;356;31;30.04;1.0;0
123000.0;2.235399;48.909369;72;705;72;22.57;1.0;0
150000.0;2.255408;48.926728;5;66;5;21.61;1.0;0
345000.0;2.244163;48.925903;64;669;64;59.66;3.0;0
188000.0;2.266068;48.92923;17;150;17;40.08;1.0;0
326000.0;2.252545;48.926706;3;20;3;59.51;4.0;0
230500.0;2.256931;48.922358;25;258;25;40.74;2.0;0
155000.0;2.265356;48.92382;22;200;22;33.64;2.0;0
399000.0;2.25553;48.922533;25;268;25;76.91;4.0;0
225000.0;2.247156;48.921722;37;437;37;63.32;3.0;0
275800.0;2.241985;48.925805;64;670;64;69.09;3.0;0
188140.0;2.267897;48.923016;21;186;21;30.67;3.0;0
250000.0;2.254746;48.928869;6;80;6;56.29;3.0;0
164450.0;2.238498;48.925608;67;681;67;29.0;1.0;0
217945.0;2.254908;48.932807;0;0;0;43.0;2.0;1
359000.0;2.266023;48.923024;21;184;21;53.34;3.0;0
175000.0;2.260147;48.933013;7;88;7;39.2;2.0;0
353800.0;2.261605;48.92156;24;241;24;67.0;3.0;0
403500.0;2.238498;48.925608;67;681;67;81.34;4.0;0
234000.0;2.226255;48.917958;63;664;63;67.21;4.0;0
205000.0;2.236011;48.912683;48;515;48;31.95;2.0;0
502000.0;2.253666;48.926823;5;59;5;96.77;5.0;0
276650.0;2.253079;48.920223;29;319;29;42.26;2.0;0
301554.0;2.26862;48.929634;14;116;14;60.0;3.0;1
279060.0;2.251921;48.921641;27;298;27;62.0;3.0;0
176960.0;2.235679;48.913889;47;500;47;55.3;3.0;0
453000.0;2.257879;48.919849;28;310;28;72.35;3.0;0
128000.0;2.25801;48.915354;32;358;32;18.13;1.0;0
246958.0;2.254908;48.932807;0;0;0;43.0;2.0;1
278000.0;2.248238;48.921239;37;438;37;44.87;2.0;0
320000.0;2.257495;48.914518;33;383;33;54.03;3.0;0
330000.0;2.238539;48.9097;49;554;49;50.45;3.0;0
349730.0;2.239495;48.910009;49;542;49;63.05;3.0;0
189000.0;2.248695;48.920468;38;441;38;26.56;2.0;0
201500.0;2.256345;48.930443;7;93;7;55.52;3.0;0
430000.0;2.248435;48.923431;56;614;56;94.47;4.0;0
330000.0;2.247842;48.9232;56;618;56;70.99;3.0;0
120000.0;2.232826;48.916421;53;592;53;27.89;1.0;0
444000.0;2.257256;48.917317;30;344;30;69.0;3.0;0
311650.0;2.245438;48.926059;65;678;65;63.46;3.0;0
200000.0;2.256627;48.916413;30;333;30;33.72;2.0;0
280000.0;2.255168;48.929401;6;83;6;47.0;2.0;1
440552.62;2.241498;48.924817;58;644;58;83.0;4.0;1
215800.0;2.267088;48.933211;11;108;11;77.35;4.0;0
212000.0;2.259246;48.921348;24;237;24;31.98;2.0;0
320896.0;2.26862;48.929634;14;116;14;62.0;3.0;1
550000.0;2.25871;48.917875;31;353;31;83.44;4.0;0
225000.0;2.25582;48.926037;5;71;5;39.88;2.0;0
324750.0;2.264668;48.921218;23;230;23;56.7;3.0;0
185000.0;2.255139;48.917996;29;317;29;35.78;2.0;0
260233.0;2.26862;48.929634;14;116;14;46.0;2.0;1
249800.0;2.253238;48.927224;3;18;3;41.36;2.0;0
138500.0;2.252961;48.92674;3;19;3;22.13;1.0;0
152381.0;2.255355;48.92065;28;309;28;52.27;2.0;0
180000.0;2.232864;48.916043;53;594;53;26.49;2.0;0
75000.0;2.254803;48.923235;26;286;26;11.73;1.0;0
324000.0;2.259755;48.920119;24;245;24;48.76;2.0;0
142500.0;2.265712;48.93205;10;106;10;24.95;1.0;0
143000.0;2.247147;48.915315;39;447;39;18.0;1.0;0
428463.0;2.26862;48.929634;14;116;14;86.0;4.0;1
295850.0;2.258444;48.914294;32;365;32;43.65;2.0;0
326085.0;2.242915;48.925927;64;673;64;63.83;3.0;0
437496.0;2.271487;48.929708;14;120;14;106.0;5.0;1
316292.0;2.26862;48.929634;14;116;14;67.0;3.0;1
165000.0;2.2618;48.927419;18;154;18;30.0;2.0;0
450000.0;2.252587;48.932724;1;5;1;82.0;4.0;1
287000.0;2.246296;48.927685;65;677;65;61.2;3.0;0
368733.0;2.241498;48.924817;58;644;58;80.0;4.0;1
337000.0;2.26862;48.929634;14;116;14;60.0;3.0;1
443000.0;2.225932;48.915546;68;690;68;86.5;4.0;0
490057.97;2.241498;48.924817;58;644;58;61.0;3.0;1
455000.0;2.25553;48.922533;25;268;25;76.59;4.0;0
210000.0;2.267088;48.933211;11;108;11;63.83;3.0;0
484000.0;2.256907;48.914533;33;386;33;66.43;6.0;0
367491.66;2.26862;48.929634;14;116;14;68.0;3.0;1
438750.0;2.253583;48.92694;5;60;5;76.01;4.0;0
215000.0;2.254908;48.932807;0;0;0;38.0;1.0;1
205000.0;2.256931;48.922358;25;258;25;48.0;2.0;0
383229.0;2.271487;48.929708;14;120;14;82.0;4.0;1
260000.0;2.25553;48.922533;25;268;25;53.34;2.0;0
356942.0;2.254908;48.932807;0;0;0;68.0;3.0;1
434000.0;2.25727;48.932916;7;89;7;80.0;4.0;1
159000.0;2.247147;48.915315;39;447;39;20.32;1.0;0
285000.0;2.243444;48.915559;43;480;43;47.65;2.0;0
277680.0;2.247144;48.924855;56;613;56;59.0;2.0;0
347000.0;2.25553;48.922533;25;268;25;64.57;3.0;0
269000.0;2.25553;48.922533;25;268;25;51.21;2.0;0
329400.0;2.266898;48.926273;16;138;16;51.02;3.0;0
290000.0;2.257353;48.92307;25;266;25;59.71;3.0;0
291884.0;2.271487;48.929708;14;120;14;60.0;3.0;1
242000.0;2.271327;48.932649;12;112;12;80.38;4.0;0
251000.0;2.259537;48.924563;19;165;19;51.24;3.0;0
242857.0;2.227959;48.916036;52;587;52;49.0;2.0;0
535000.0;2.252587;48.932724;1;5;1;96.29;5.0;0
212000.0;2.248895;48.925941;2;8;2;37.37;2.0;0
174000.0;2.260147;48.933013;7;88;7;51.0;3.0;0
189000.0;2.239262;48.912574;48;519;48;36.72;2.0;0
288147.0;2.254244;48.932511;1;3;1;63.0;3.0;1
257650.0;2.268964;48.928466;16;140;16;46.47;2.0;0
445793.0;2.233542;48.91039;71;697;71;77.23;4.0;0
318929.0;2.26862;48.929634;14;116;14;61.0;3.0;1
188500.0;2.261917;48.924412;20;181;20;25.0;1.0;0
490000.0;2.257246;48.915329;33;379;33;69.06;3.0;0
155000.0;2.254667;48.918471;29;318;29;29.37;2.0;0
133050.0;2.231539;48.90906;72;701;72;27.74;2.0;0
310000.0;2.227295;48.914577;69;694;69;58.0;3.0;0
378920.84;2.26862;48.929634;14;116;14;80.0;4.0;1
315413.0;2.26862;48.929634;14;116;14;64.0;2.0;1
246900.0;2.235928;48.910174;49;555;49;48.38;2.0;0
250000.0;2.253886;48.925667;4;28;4;42.76;2.0;0
432000.0;2.233155;48.91434;51;575;51;64.86;3.0;0
397800.0;2.232262;48.911353;71;700;71;65.0;3.0;0
219000.0;2.259709;48.917168;31;350;31;30.9;2.0;0
207500.0;2.227959;48.916036;52;587;52;36.33;1.0;0
155000.0;2.247147;48.915315;39;447;39;20.0;1.0;0
251000.0;2.232628;48.915403;51;572;51;43.86;2.0;0
370000.0;2.25553;48.922533;25;268;25;84.01;4.0;0
368000.0;2.262261;48.920069;24;247;24;67.8;4.0;0
135000.0;2.240103;48.913166;48;526;48;20.04;1.0;0
378000.0;2.257571;48.921342;28;305;28;53.07;2.0;0
236408.0;2.254908;48.932807;0;0;0;43.0;2.0;1
199459.0;2.254908;48.932807;0;0;0;37.0;2.0;1
545938.0;2.26862;48.929634;14;116;14;104.0;5.0;1
400000.0;2.253367;48.920885;27;299;27;79.84;3.0;0
393463.0;2.25727;48.932916;7;89;7;62.0;3.0;1
299000.0;2.246296;48.927685;65;677;65;64.23;3.0;0
457000.0;2.235033;48.91047;49;531;49;63.1;3.0;0
454000.0;2.232628;48.915403;51;572;51;81.01;4.0;0
226900.0;2.260276;48.923336;22;211;22;53.6;3.0;0
367650.0;2.255139;48.917996;29;317;29;58.63;3.0;0
206000.0;2.238323;48.90962;49;535;49;39.39;3.0;0
337512.0;2.254908;48.932807;0;0;0;63.0;3.0;1
386263.0;2.26862;48.929634;14;116;14;82.0;4.0;1
474421.0;2.26862;48.929634;14;116;14;94.0;5.0;1
228000.0;2.239262;48.912574;48;519;48;40.08;2.0;0
174762.0;2.240634;48.912832;48;523;48;25.0;2.0;0
130000.0;2.238453;48.913856;47;505;47;18.3;1.0;0
272240.0;2.252972;48.927844;3;23;3;53.76;2.0;0
303600.0;2.246296;48.927685;65;677;65;65.07;3.0;0
329400.0;2.241772;48.911085;41;456;41;55.46;3.0;0
154000.0;2.247147;48.915315;39;447;39;20.52;1.0;0
